Date,Open,High,Low,Close,Volume,Market Cap
"Feb 20, 2016",3.51,3.69,3.51,3.64,91429,21876300
"Feb 20, 2017",22.6,22.94,21.24,21.59,4159380,160743000
"Feb 21, 2014",1.05,1.33,1.02,1.13,83008,3590320
"Feb 21, 2015",2.74,2.82,2.64,2.78,110159,14076800
"Feb 21, 2016",3.63,4.2,3.6,4,165716,22636600
"Feb 21, 2017",21.6,22.1,20.45,21.25,4093200,153668000
"Feb 22, 2014",1.12,1.26,0.696502,1.24,101024,3833460
"Feb 22, 2015",2.78,2.86,2.47,2.53,75804,14299700
"Feb 22, 2016",4,4.27,3.93,4.2,185000,24945400
"Feb 22, 2017",21.24,22.19,20.99,22.12,2625710,151098000
"Feb 23, 2014",1.15,3.36,0.623443,1.15,115234,3945250
"Feb 23, 2015",2.55,2.56,2.44,2.52,80898,13148500
"Feb 23, 2016",4.11,4.23,3.74,3.8,214434,25662900
"Feb 23, 2017",22.09,25.23,22.09,25.22,4664780,157238000
"Feb 24, 2014",1.18,1.19,0.418532,0.841903,109256,4082000
"Feb 24, 2015",2.53,2.98,2.46,2.94,170477,13013100
"Feb 24, 2016",3.8,4.09,3.72,4.02,120323,23708800
"Feb 24, 2017",25.05,29.38,23.79,26.2,10322700,178372000
"Feb 25, 2014",0.839383,0.839383,0.527474,0.527474,69493,2902860
"Feb 25, 2015",2.94,2.96,2.65,2.77,134546,15133300
"Feb 25, 2016",4.02,4.04,3.81,3.91,125778,25097700
"Feb 25, 2017",26.23,27.11,23.61,26.76,7377240,186832000
"Feb 26, 2014",0.620399,0.739818,0.494515,0.619451,49321,2153440
"Feb 26, 2015",2.77,2.8,2.67,2.73,74935,14294000
"Feb 26, 2016",3.93,4.01,3.82,3.97,77086,24550400
"Feb 26, 2017",26.67,28.23,25.44,28.11,4656680,189992000
"Feb 27, 2014",0.616643,0.742251,0.549852,0.61939,15148,2148350
"Feb 27, 2015",2.73,3.12,2.73,3.04,118275,14100600
"Feb 27, 2016",3.98,4.09,3.91,4.08,113700,24850600
"Feb 27, 2017",28.1,28.64,27.47,28.18,4064580,200212000
"Feb 28, 2014",0.618662,0.625539,0.458697,0.550661,60517,2163860
"Feb 28, 2015",3.03,3.24,2.95,3.24,110988,15644700
"Feb 28, 2016",4.08,4.09,3.94,4,150601,25488700
"Feb 28, 2017",28.24,33.38,27.95,32.51,10042800,201326000
"Feb 29, 2016",4,4.03,3.88,3.92,140688,25026700
"Jan 01, 2015",1.97,1.97,1.93,1.94,14957,9860760
"Jan 01, 2016",3.33,3.54,3.24,3.38,98317,20289600
"Jan 01, 2017",11.21,11.49,10.96,11.23,3684210,78350600
"Jan 02, 2015",1.94,1.95,1.9,1.94,33549,9710140
"Jan 02, 2016",3.38,3.43,3.24,3.28,62353,20638600
"Jan 02, 2017",11.27,11.96,11.24,11.81,3800380,78789700
"Jan 03, 2015",1.94,1.97,1.72,1.72,62136,9706160
"Jan 03, 2016",3.29,3.35,3.13,3.24,87155,20114800
"Jan 03, 2017",11.81,13.05,11.81,12.78,3846520,82603400
"Jan 04, 2015",1.72,1.74,1.56,1.63,60683,8596550
"Jan 04, 2016",3.25,3.35,3.24,3.32,65748,19882500
"Jan 04, 2017",12.81,16.96,12.75,16.52,4901250,89664000
"Jan 05, 2015",1.63,1.69,1.61,1.67,43764,8171360
"Jan 05, 2016",3.32,3.44,3.29,3.33,71861,20278200
"Jan 05, 2017",16.58,17.11,12.94,14.38,2579450,116187000
"Jan 06, 2015",1.67,1.72,1.63,1.72,31130,8386380
"Jan 06, 2016",3.33,3.4,3.29,3.38,34542,20334100
"Jan 06, 2017",14.42,14.87,11.87,12.03,2262740,101082000
"Jan 07, 2015",1.72,1.75,1.69,1.72,28206,8606930
"Jan 07, 2016",3.37,3.45,3.31,3.38,116373,20637500
"Jan 07, 2017",11.96,12.59,11.39,12.44,2542530,83814000
"Jan 08, 2015",1.71,1.74,1.68,1.72,38890,8594610
"Jan 08, 2016",3.41,3.42,3.26,3.31,76706,20905100
"Jan 08, 2017",12.42,13.12,12.19,12.54,3118970,87104800
"Jan 09, 2015",1.72,1.74,1.69,1.71,45656,8616520
"Jan 09, 2016",3.3,3.37,3.18,3.18,39174,20252100
"Jan 09, 2017",12.57,12.6,12.03,12.09,2365630,88154300
"Jan 10, 2015",1.73,1.73,1.62,1.66,65124,8665460
"Jan 10, 2016",3.18,3.29,2.83,3.29,167678,19514900
"Jan 10, 2017",12.02,12.65,11.98,12.49,1391630,84366800
"Jan 11, 2015",1.66,1.69,1.62,1.64,43774,8331940
"Jan 11, 2016",3.28,3.35,3.07,3.15,99815,20143400
"Jan 11, 2017",12.47,12.8,10.83,11.3,3100210,87501500
"Jan 12, 2015",1.64,1.67,1.62,1.66,46532,8232030
"Jan 12, 2016",3.17,3.17,2.92,3.03,130485,19455500
"Jan 12, 2017",11.29,12.53,11.05,12.22,8272830,79295200
"Jan 13, 2015",1.66,1.67,1.33,1.35,77956,8343790
"Jan 13, 2016",3.03,3.14,2.97,3.1,57266,18622300
"Jan 13, 2017",12.21,12.66,11.5,12.59,8400930,85789600
"Jan 14, 2015",1.34,1.35,1.05,1.08,41255,6754020
"Jan 14, 2016",3.1,3.58,3.09,3.4,176887,19024300
"Jan 14, 2017",12.59,12.66,12,12.08,7960870,88482900
"Jan 15, 2015",1.08,1.35,1.08,1.29,31672,5421460
"Jan 15, 2016",3.36,3.71,3.31,3.36,431794,20643400
"Jan 15, 2017",12.08,12.55,12.02,12.39,4362180,84869100
"Jan 16, 2015",1.29,1.38,1.23,1.28,67351,6493510
"Jan 16, 2016",3.34,4.4,3.34,3.89,1878320,20501100
"Jan 16, 2017",12.37,13.08,12.04,12.94,3715630,86960200
"Jan 17, 2015",1.27,1.29,1.18,1.22,29037,6428910
"Jan 17, 2016",3.88,5.19,3.76,4.95,560892,23866800
"Jan 17, 2017",12.92,14.41,12.91,14.25,1810660,90828600
"Jan 18, 2015",1.22,1.35,1.19,1.31,43795,6179800
"Jan 18, 2016",4.94,4.94,4.27,4.37,464263,30399700
"Jan 18, 2017",14.25,14.3,13.48,14.06,1510760,100228000
"Jan 19, 2015",1.31,1.37,1.31,1.37,53757,6640150
"Jan 19, 2016",4.4,4.54,3.87,3.87,277216,27082100
"Jan 19, 2017",14.12,15.28,14.12,15.18,2170870,99371100
"Jan 20, 2015",1.36,1.43,1.32,1.43,68855,6855510
"Jan 20, 2016",3.86,4.83,3.79,4.77,307278,23761800
"Jan 20, 2017",15.14,15.48,14.83,15.16,2021010,106564000
"Jan 21, 2015",1.43,1.62,1.42,1.6,108223,7212260
"Jan 21, 2016",4.76,5.15,4.52,5.15,289153,29292200
"Jan 21, 2017",15.19,15.37,14.83,14.97,1958960,106916000
"Jan 22, 2015",1.6,1.71,1.55,1.63,73737,8084380
"Jan 22, 2016",5.22,6.29,4.73,5.13,1096190,32176900
"Jan 22, 2017",15,15.52,14.96,15.11,1918440,105622000
"Jan 23, 2015",1.63,1.64,1.56,1.59,70270,8246490
"Jan 23, 2016",5.05,5.14,4.22,4.49,677578,31141500
"Jan 23, 2017",15.13,15.32,14.99,15.19,1553800,106549000
"Jan 24, 2015",1.6,1.74,1.58,1.74,51767,8120840
"Jan 24, 2016",4.51,4.82,4.14,4.4,320311,27786800
"Jan 24, 2017",15.11,15.11,13.91,14.09,2694720,106493000
"Jan 25, 2015",1.74,1.82,1.72,1.81,60453,8801230
"Jan 25, 2016",4.41,4.41,3.63,4.02,410300,27208600
"Jan 25, 2017",14.1,14.61,13.9,14.51,1656580,99366700
"Jan 26, 2015",1.81,2.09,1.79,1.88,110222,9158080
"Jan 26, 2016",3.98,4.69,3.88,4.52,298849,24566900
"Jan 26, 2017",14.49,15.05,14.43,15.04,1348170,102158000
"Jan 27, 2015",1.87,1.89,1.68,1.82,73397,9507040
"Jan 27, 2016",4.49,4.67,4.05,4.2,301964,27729200
"Jan 27, 2017",15.06,15.41,14.99,15.34,1303190,106228000
"Jan 28, 2015",1.82,1.82,1.6,1.65,67481,9238150
"Jan 28, 2016",4.19,4.37,4.02,4.22,185032,25868300
"Jan 28, 2017",15.33,15.36,15.07,15.27,1333010,108155000
"Jan 29, 2015",1.64,1.68,1.58,1.64,67225,8338510
"Jan 29, 2016",4.25,4.47,4.06,4.39,126718,26280700
"Jan 29, 2017",15.26,15.65,15.17,15.51,1363910,107705000
"Jan 30, 2015",1.64,1.7,1.61,1.64,53994,8332160
"Jan 30, 2016",4.39,4.44,4.11,4.29,136278,27139800
"Jan 30, 2017",15.5,16.03,15.5,15.96,2046270,109407000
"Jan 31, 2015",1.64,1.68,1.6,1.61,33035,8341480
"Jan 31, 2016",4.29,4.32,3.96,4.11,147359,26487500
"Jan 31, 2017",15.93,16.22,15.78,16.07,1384500,112498000
"Jul 01, 2014",8.93,9.13,7.82,7.9,689084,39564800
"Jul 01, 2015",2.86,2.9,2.78,2.82,49329,15776100
"Jul 01, 2016",7.13,7.39,7.11,7.24,251575,46722200
"Jul 01, 2017",181.66,182.29,165.63,165.71,42283100,1343300000
"Jul 02, 2014",7.97,8.3,6.14,6.99,1070360,35317900
"Jul 02, 2015",2.8,2.92,2.79,2.91,58716,15478600
"Jul 02, 2016",7.23,7.43,7.09,7.18,279444,47384100
"Jul 02, 2017",165.61,174.1,163.99,173.49,33257700,1224910000
"Jul 03, 2014",7,8.37,6.19,7.82,946899,31051700
"Jul 03, 2015",2.92,2.99,2.87,2.96,65144,16115200
"Jul 03, 2016",7.19,7.31,6.99,7.01,259776,47136900
"Jul 03, 2017",173.37,182.58,171.91,180.79,40038200,1282650000
"Jul 04, 2014",7.77,8.05,7.56,7.56,250875,34491300
"Jul 04, 2015",2.96,3.11,2.93,3.09,134776,16384400
"Jul 04, 2016",7.02,7.24,6.91,7.08,189054,46064500
"Jul 04, 2017",180.22,187.3,180.22,183.06,51222900,1333710000
"Jul 05, 2014",7.5,7.54,6.48,7.12,414546,33295300
"Jul 05, 2015",3.09,3.17,3.05,3.09,98324,17100200
"Jul 05, 2016",7.09,7.09,6.83,6.99,237373,46521100
"Jul 05, 2017",183.05,212.66,181.06,209.48,93285800,1354980000
"Jul 06, 2014",7.13,7.33,6.02,6.66,349136,31701100
"Jul 06, 2015",3.1,3.21,3.07,3.09,91597,17158400
"Jul 06, 2016",6.94,7.13,6.9,6.98,243442,45565800
"Jul 06, 2017",210.34,227.89,205.37,213.17,114292000,1558330000
"Jul 07, 2014",6.67,6.87,6.16,6.53,237262,29664700
"Jul 07, 2015",3.09,3.12,2.96,2.97,77829,17104500
"Jul 07, 2016",6.98,7.19,6.77,7.03,425808,45914000
"Jul 07, 2017",212.72,213.08,194.8,196.46,59581400,1576370000
"Jul 08, 2014",6.98,7.64,6.82,7.17,578868,31048700
"Jul 08, 2015",2.96,3.07,2.94,2.98,71222,16429100
"Jul 08, 2016",6.98,7.48,6.95,7.45,314761,45903300
"Jul 08, 2017",196.15,211.31,187.21,209.2,41486800,1454000000
"Jul 09, 2014",7.17,7.41,7.09,7.1,255938,31920700
"Jul 09, 2015",2.99,3.13,2.96,3.11,146037,16587600
"Jul 09, 2016",7.47,7.47,7.01,7.36,268561,49132300
"Jul 09, 2017",209.64,212.48,195.64,195.64,44286500,1554430000
"Jul 10, 2014",7.11,7.15,6.36,6.79,299842,31652000
"Jul 10, 2015",3.11,4.24,3.08,4.05,607002,17282600
"Jul 10, 2016",7.35,7.49,7.3,7.42,268877,48381600
"Jul 10, 2017",195.99,197.38,170.06,174.4,38824100,1453580000
"Jul 11, 2014",6.77,6.98,6.48,6.52,354126,30178400
"Jul 11, 2015",4.07,4.38,3.74,3.84,396245,22623400
"Jul 11, 2016",7.44,8.05,7.41,7.96,672593,48979600
"Jul 11, 2017",173.63,180.37,159.99,165.73,44860900,1288140000
"Jul 12, 2014",6.57,6.7,6.45,6.54,136625,29318500
"Jul 12, 2015",3.84,4.25,3.83,4.1,136193,21381100
"Jul 12, 2016",7.97,8.26,7.82,7.84,474628,52526000
"Jul 12, 2017",165.03,179.89,159.54,179.89,30198600,1224620000
"Jul 13, 2014",6.54,6.65,6.33,6.35,189565,29207800
"Jul 13, 2015",4.1,4.1,3.66,3.74,181667,22806100
"Jul 13, 2016",7.86,7.97,7.72,7.84,289681,51798100
"Jul 13, 2017",179.83,182.61,169.57,171.24,24269400,1334790000
"Jul 14, 2014",6.36,6.44,6.04,6.2,255024,28401500
"Jul 14, 2015",3.75,3.83,3.72,3.72,71054,20864500
"Jul 14, 2016",7.86,7.91,7.7,7.75,194024,51797100
"Jul 14, 2017",171.48,171.91,156.49,161.08,26831900,1273130000
"Jul 15, 2014",6.18,6.46,5.67,6.3,388889,27620600
"Jul 15, 2015",3.71,3.77,3.63,3.66,133041,20673800
"Jul 15, 2016",7.73,8.34,7.69,8.09,365346,50959600
"Jul 15, 2017",161.28,163.44,139.91,140.14,30810000,1197760000
"Jul 16, 2014",6.32,6.5,5.75,6.35,351827,28261700
"Jul 16, 2015",3.64,3.76,3.49,3.53,87908,20331600
"Jul 16, 2016",8.09,8.34,8.06,8.26,284036,53338100
"Jul 16, 2017",139.65,143.54,119.17,132.64,35385900,1037360000
"Jul 17, 2014",6.38,7.78,6.25,7.44,699285,28560700
"Jul 17, 2015",3.54,3.83,3.48,3.76,142970,19771100
"Jul 17, 2016",8.25,8.33,8.06,8.12,248488,54402400
"Jul 17, 2017",132.34,154.91,132.34,153.85,32658200,983325000
"Jul 18, 2014",7.42,7.9,6.95,7.21,729493,33232100
"Jul 18, 2015",3.76,3.99,3.67,3.71,140104,20996900
"Jul 18, 2016",8.15,8.29,8.1,8.22,273466,53774400
"Jul 18, 2017",154.5,165.7,146.25,158.07,28103500,1148330000
"Jul 19, 2014",7.21,7.23,7,7.06,99443,32320400
"Jul 19, 2015",3.71,3.71,3.6,3.62,66114,20734000
"Jul 19, 2016",8.22,8.57,8.18,8.5,410793,54269700
"Jul 19, 2017",157.98,170.25,153.87,155.65,28281400,1174490000
"Jul 20, 2014",7.06,7.26,6.96,7.11,137239,31670100
"Jul 20, 2015",3.62,3.72,3.61,3.69,73913,20257500
"Jul 20, 2016",8.53,8.57,8.31,8.44,287009,56317100
"Jul 20, 2017",154.85,193.87,154.85,188.59,98932600,1151530000
"Jul 21, 2014",7.11,7.15,6.69,6.77,121175,31914400
"Jul 21, 2015",3.7,3.73,3.58,3.6,106480,20691500
"Jul 21, 2016",8.43,9.06,8.32,8.96,435825,55692500
"Jul 21, 2017",188.58,193.8,180.68,185.86,32884200,1402760000
"Jul 22, 2014",6.76,6.76,6.26,6.41,183517,30373400
"Jul 22, 2015",3.6,3.65,3.57,3.63,50817,20147800
"Jul 22, 2016",8.95,9.55,8.89,9.25,867493,59167400
"Jul 22, 2017",186.13,195.55,185.55,195.31,23312700,1384830000
"Jul 23, 2014",6.4,6.69,6.35,6.37,134307,28768400
"Jul 23, 2015",3.63,3.65,3.54,3.58,34491,20314600
"Jul 23, 2016",9.27,9.47,9.07,9.31,435897,61282500
"Jul 23, 2017",195.02,195.74,187.26,191.03,31110400,1451390000
"Jul 24, 2014",6.37,6.49,6.13,6.18,167948,28622700
"Jul 24, 2015",3.59,3.71,3.5,3.69,129128,20106000
"Jul 24, 2016",9.36,9.78,9.21,9.21,370757,61901200
"Jul 24, 2017",191.11,216.62,187.29,204.02,90278800,1422690000
"Jul 25, 2014",6.18,6.22,6.02,6.07,234015,27805400
"Jul 25, 2015",3.69,3.77,3.65,3.75,64293,20688000
"Jul 25, 2016",9.24,9.27,8.99,9.13,314414,61086400
"Jul 25, 2017",204.04,212.4,189.03,195.52,84970400,1519340000
"Jul 26, 2014",6.08,6.08,5.77,5.97,175004,27359100
"Jul 26, 2015",3.75,3.85,3.69,3.78,100372,21014500
"Jul 26, 2016",9.15,9.21,8.63,8.86,531920,60513500
"Jul 26, 2017",195.49,200.88,189.33,194.37,38380000,1456070000
"Jul 27, 2014",5.97,5.97,5.71,5.83,175722,26902000
"Jul 27, 2015",3.78,3.83,3.68,3.76,105583,21228600
"Jul 27, 2016",8.9,9.33,8.77,9.15,378749,58881400
"Jul 27, 2017",195.08,199.43,192.47,194.09,26363200,1453370000
"Jul 28, 2014",5.83,5.87,5.17,5.17,405543,26303900
"Jul 28, 2015",3.75,3.83,3.69,3.69,99350,21080800
"Jul 28, 2016",9.15,9.35,9.15,9.31,237187,60591800
"Jul 28, 2017",194,196.91,181.57,185.61,30108800,1445720000
"Jul 29, 2014",5.19,5.28,4.68,4.79,294949,23416800
"Jul 29, 2015",3.69,3.7,3.63,3.64,62902,20712400
"Jul 29, 2016",9.32,9.47,9.3,9.46,212714,61710300
"Jul 29, 2017",185.11,187.66,169.34,185.25,40505200,1379860000
"Jul 30, 2014",4.8,4.94,4.3,4.45,329136,21674000
"Jul 30, 2015",3.64,3.7,3.6,3.64,49738,20455500
"Jul 30, 2016",9.45,9.48,9.19,9.22,275617,62575400
"Jul 30, 2017",185.45,187.95,172.47,172.82,25327200,1382710000
"Jul 31, 2014",4.46,5.61,4.39,5.57,387401,20134700
"Jul 31, 2015",3.65,3.73,3.61,3.68,69967,20552400
"Jul 31, 2016",9.18,9.57,9,9.51,318887,60871400
"Jul 31, 2017",173.15,180.05,171.76,178.51,29249300,1291390000
"Jun 01, 2014",11.24,13.75,11.19,12.93,3460750,48841800
"Jun 01, 2015",2.76,2.78,2.64,2.65,75761,14952300
"Jun 01, 2016",8.18,8.37,8.08,8.26,320823,53022100
"Jun 01, 2017",136.47,147.94,131.64,136.08,46692500,1000300000
"Jun 02, 2014",12.92,16,12.73,14.48,4918700,56183900
"Jun 02, 2015",2.66,2.82,2.64,2.8,68367,14392700
"Jun 02, 2016",8.23,8.24,7.93,8.1,318685,53381300
"Jun 02, 2017",137.08,145.88,136.33,145.29,39172500,1005050000
"Jun 03, 2014",14.52,14.67,12.81,13.9,3096930,63173000
"Jun 03, 2015",2.8,2.87,2.73,2.75,76345,15173000
"Jun 03, 2016",8.12,8.31,7.78,8.06,447007,52712500
"Jun 03, 2017",145.28,148.42,142.8,144.29,39144000,1065460000
"Jun 04, 2014",13.83,13.89,12.03,12.5,1454730,60216600
"Jun 04, 2015",2.76,2.83,2.72,2.8,40277,14968000
"Jun 04, 2016",8.06,8.2,7.85,8.05,445286,52311100
"Jun 04, 2017",143.88,143.89,140.43,143.35,28248800,1055520000
"Jun 05, 2014",12.46,12.62,10.61,10.61,1336970,54275500
"Jun 05, 2015",2.8,2.84,2.72,2.82,43312,15175700
"Jun 05, 2016",8.04,8.17,7.58,7.58,537053,52188400
"Jun 05, 2017",143.41,145.86,142,144.92,40209200,1053050000
"Jun 06, 2014",10.61,12.1,10.15,11.77,1613890,46236900
"Jun 06, 2015",2.82,2.86,2.79,2.82,36093,15291500
"Jun 06, 2016",7.59,7.86,7.58,7.77,302748,49284900
"Jun 06, 2017",145.43,147.96,134.27,145.19,66883600,1068210000
"Jun 07, 2014",11.8,11.8,10.38,10.38,506101,51452900
"Jun 07, 2015",2.82,2.85,2.79,2.81,55832,15308900
"Jun 07, 2016",7.77,8.01,7.68,7.91,339881,50576500
"Jun 07, 2017",145.25,153.76,138.17,140.36,44240500,1067130000
"Jun 08, 2014",10.42,11,8.75,9.5,1585220,45474400
"Jun 08, 2015",2.8,2.88,2.8,2.83,78536,15247700
"Jun 08, 2016",7.93,8.04,7.68,7.88,272918,51607300
"Jun 08, 2017",140.82,146.1,139.47,145.03,29049200,1034920000
"Jun 09, 2014",9.5,9.82,8.68,9.54,1311350,41476200
"Jun 09, 2015",2.83,2.85,2.76,2.77,83639,15384300
"Jun 09, 2016",7.88,7.94,7.72,7.82,303753,51262200
"Jun 09, 2017",144.94,149.69,144.94,148.93,28944700,1065470000
"Jun 10, 2014",9.56,11.84,9.42,11.65,1541710,41793000
"Jun 10, 2015",2.76,2.77,2.65,2.7,93836,15043400
"Jun 10, 2016",7.79,8.12,7.78,7.84,475334,50749400
"Jun 10, 2017",149.13,152.48,147.84,152,32894500,1096550000
"Jun 11, 2014",11.65,11.65,10.27,10.27,724358,50928300
"Jun 11, 2015",2.7,2.78,2.68,2.78,67222,14719100
"Jun 11, 2016",7.83,7.95,7.61,7.9,475115,50999700
"Jun 11, 2017",151.99,200.12,151.99,188.27,155786000,1117860000
"Jun 12, 2014",10.38,11.35,10.02,10.18,895885,45377400
"Jun 12, 2015",2.78,2.9,2.74,2.8,107756,15141500
"Jun 12, 2016",7.93,8.03,7.48,7.66,897877,51676400
"Jun 12, 2017",187.1,197.17,162.31,170.78,79698800,1376490000
"Jun 13, 2014",10.16,10.89,10.16,10.64,426354,44453800
"Jun 13, 2015",2.8,2.85,2.77,2.8,68398,15249900
"Jun 13, 2016",7.65,7.99,7.46,7.72,600793,49887200
"Jun 13, 2017",171.27,183.97,171.27,183.97,51568400,1260370000
"Jun 14, 2014",10.68,10.68,9.78,10.24,514834,46763800
"Jun 14, 2015",2.8,2.83,2.75,2.81,87100,15289300
"Jun 14, 2016",7.71,8.41,7.63,8.2,584298,50283500
"Jun 14, 2017",183.65,191.58,156.18,163.21,53986500,1351820000
"Jun 15, 2014",10.24,10.35,9.54,10.35,274260,44895900
"Jun 15, 2015",2.81,2.85,2.72,2.74,102014,15333500
"Jun 15, 2016",8.2,8.58,8,8.14,491191,53485800
"Jun 15, 2017",163.12,166.05,143.32,163.35,48167500,1201030000
"Jun 16, 2014",10.23,10.44,10.09,10.13,427550,44871400
"Jun 16, 2015",2.74,2.99,2.73,2.99,109178,14980300
"Jun 16, 2016",8.16,8.68,8.16,8.59,368946,53254500
"Jun 16, 2017",163.63,167.65,158.43,166.25,35834400,1205110000
"Jun 17, 2014",10.12,10.45,10.04,10.21,305768,44424600
"Jun 17, 2015",2.99,3.15,2.91,3,127588,16341300
"Jun 17, 2016",8.66,8.91,8.1,8.36,545419,56515800
"Jun 17, 2017",166.21,183.85,166.16,178.13,58241000,1224440000
"Jun 18, 2014",10.29,10.52,9.91,10.22,475249,45190900
"Jun 18, 2015",3.01,3.02,2.91,2.96,80459,16455700
"Jun 18, 2016",8.36,8.62,8.05,8.16,448647,54565000
"Jun 18, 2017",178.52,193.93,176.12,193.53,77003000,1315450000
"Jun 19, 2014",10.22,11.12,10,10.97,589450,44912000
"Jun 19, 2015",2.96,2.98,2.88,2.9,76937,16207100
"Jun 19, 2016",8.16,8.32,7.94,7.99,556704,53314500
"Jun 19, 2017",193.21,208.42,192.88,201.26,98763400,1424100000
"Jun 20, 2014",10.98,12.4,8.92,10.34,4047720,48306500
"Jun 20, 2015",2.9,2.9,2.82,2.87,49018,15882700
"Jun 20, 2016",7.99,8.31,7.9,8.29,572251,52181400
"Jun 20, 2017",201.37,203.71,180.61,187.91,58960400,1484670000
"Jun 21, 2014",10.24,10.24,8.91,9.29,1003310,45082300
"Jun 21, 2015",2.87,2.88,2.82,2.84,42407,15747200
"Jun 21, 2016",8.27,8.42,7.64,7.78,568810,54017900
"Jun 21, 2017",187.77,188.09,175.04,178.81,40445100,1384740000
"Jun 22, 2014",9.3,9.95,9.27,9.46,287288,40952800
"Jun 22, 2015",2.84,2.9,2.84,2.89,60758,15582200
"Jun 22, 2016",7.75,8.02,7.29,7.34,552499,50640100
"Jun 22, 2017",179.29,183.33,175.72,177.06,37412700,1322590000
"Jun 23, 2014",9.45,10.03,9.45,9.8,345384,41650300
"Jun 23, 2015",2.89,2.89,2.84,2.85,32546,15836600
"Jun 23, 2016",7.38,7.51,6.91,7.24,425205,48274600
"Jun 23, 2017",177.03,193.47,177.03,189.26,42975000,1306270000
"Jun 24, 2014",9.8,9.9,9.44,9.44,327520,43214300
"Jun 24, 2015",2.85,2.88,2.81,2.81,66207,15662200
"Jun 24, 2016",7.24,7.64,6.88,7.13,552216,47338400
"Jun 24, 2017",189.31,190.52,178.61,182.62,35863100,1397190000
"Jun 25, 2014",9.42,9.53,8.99,8.99,243528,41587200
"Jun 25, 2015",2.81,2.84,2.8,2.83,82226,15439500
"Jun 25, 2016",7.11,7.25,6.65,6.86,463260,46535500
"Jun 25, 2017",182.35,183.43,169.3,172.88,36111800,1346200000
"Jun 26, 2014",8.97,10.63,8.97,10,942175,39622400
"Jun 26, 2015",2.83,2.87,2.81,2.82,67021,15575000
"Jun 26, 2016",6.86,7.18,6.72,6.78,275629,44928500
"Jun 26, 2017",172.96,175.91,149.22,162.89,40405300,1277190000
"Jun 27, 2014",10.07,10.25,9.84,10.09,362067,44475800
"Jun 27, 2015",2.82,2.87,2.78,2.79,117087,15502700
"Jun 27, 2016",6.78,7.04,6.68,7.01,264512,44373000
"Jun 27, 2017",162.89,176.02,153.94,176.02,48931600,1203160000
"Jun 28, 2014",9.84,9.86,9.34,9.53,287441,43494000
"Jun 28, 2015",2.79,2.81,2.68,2.73,80605,15352200
"Jun 28, 2016",7.06,7.16,6.88,6.91,286458,46253800
"Jun 28, 2017",177.01,185.97,174.59,184.13,27008600,1307820000
"Jun 29, 2014",9.51,9.73,9.12,9.23,262898,42086500
"Jun 29, 2015",2.73,2.79,2.71,2.79,65253,15060700
"Jun 29, 2016",6.92,7.05,6.86,6.99,255225,45323300
"Jun 29, 2017",183.17,184.48,176.72,177.17,42548600,1353710000
"Jun 30, 2014",9.19,9.44,8.28,8.93,1216120,40669900
"Jun 30, 2015",2.79,2.93,2.77,2.86,105757,15375000
"Jun 30, 2016",6.99,7.24,6.94,7.13,331408,45834900
"Jun 30, 2017",177.3,184.58,177.3,181.77,48166300,1310690000
"Mar 01, 2014",0.549616,1.07,0.528973,0.937342,252311,1929800
"Mar 01, 2015",3.24,3.4,3.15,3.33,89917,16746200
"Mar 01, 2016",3.92,4.04,3.81,3.9,195998,24506800
"Mar 01, 2017",32.62,46.75,32.33,42.54,31700200,232593000
"Mar 02, 2014",0.936036,1.08,0.815903,1.03,148259,3298980
"Mar 02, 2015",3.33,3.68,3.27,3.62,154771,17189200
"Mar 02, 2016",3.9,4.01,3.86,3.88,126503,24404300
"Mar 02, 2017",42.47,58.9,37.3,42.44,72796200,302911000
"Mar 03, 2014",1.03,4.4,0.935749,1.21,271197,3651050
"Mar 03, 2015",3.63,3.7,3.35,3.47,254781,18783500
"Mar 03, 2016",3.88,4.84,3.82,4.71,505229,24286300
"Mar 03, 2017",44.04,51.4,38.54,47.38,33651400,314220000
"Mar 04, 2014",1.21,1.21,0.970883,0.987557,90550,4283970
"Mar 04, 2015",3.45,3.77,3.4,3.5,193537,17845300
"Mar 04, 2016",4.63,5.13,4.35,4.63,657278,29006700
"Mar 04, 2017",47.17,48.81,43.35,43.38,14949600,336628000
"Mar 05, 2014",0.987192,1.07,0.941151,1.03,93138,3515760
"Mar 05, 2015",3.5,3.52,3.27,3.41,146630,18128000
"Mar 05, 2016",4.62,5.38,4.53,4.87,590483,28949900
"Mar 05, 2017",43.14,44.82,39.68,42.31,12260100,307986000
"Mar 06, 2014",1.03,1.05,0.952003,1.05,68896,3692890
"Mar 06, 2015",3.41,3.47,3.29,3.33,73672,17673800
"Mar 06, 2016",4.92,5.14,4.58,4.58,487244,30831500
"Mar 06, 2017",42.22,47.33,42.22,46.5,12933400,301783000
"Mar 07, 2014",1.06,1.1,0.877912,0.877912,112877,3787000
"Mar 07, 2015",3.34,3.69,3.32,3.43,45834,17279300
"Mar 07, 2016",4.58,4.73,4.3,4.3,305007,28727400
"Mar 07, 2017",46.57,46.92,44.14,45.68,9034640,332936000
"Mar 08, 2014",0.911867,0.953494,0.85686,0.914905,70281,3285680
"Mar 08, 2015",3.43,3.45,3.35,3.39,32276,17790600
"Mar 08, 2016",4.29,4.61,4.19,4.6,250496,26925200
"Mar 08, 2017",45.55,45.6,42.15,42.33,7640390,325712000
"Mar 09, 2014",0.913189,0.958778,0.806353,0.872964,48781,3296790
