Date,Open,High,Low,Close,Volume,Market Cap
26-Aug-17,8.26,8.33,7.85,8.28,"25,661,900","812,289,000"
27-Aug-17,8.29,8.37,8.03,8.33,"22,915,000","815,412,000"
28-Aug-17,8.33,8.93,8.15,8.59,"52,390,300","819,005,000"
29-Aug-17,8.58,9.62,8.45,9.46,"86,155,000","843,249,000"
30-Aug-17,9.49,11.67,9.3,11.07,"194,613,000","932,958,000"
31-Aug-17,11.17,12.08,10.78,11.74,"89,710,200","1,098,470,000"
1-Sep-17,11.73,12.52,11.63,11.97,"91,962,400","1,153,390,000"
2-Sep-17,11.99,11.99,9.96,10.8,"93,561,000","1,178,610,000"
3-Sep-17,10.79,11.37,9.64,10.57,"68,616,800","1,060,760,000"
4-Sep-17,10.55,10.55,7.31,8.78,"159,979,000","1,037,440,000"
5-Sep-17,8.68,11.28,7.6,10.98,"111,430,000","852,870,000"
6-Sep-17,10.96,11.79,10.49,11.64,"95,001,000","1,077,300,000"
7-Sep-17,11.65,13.53,10.77,12.87,"153,192,000","1,145,440,000"
8-Sep-17,12.91,13.39,10.66,11.45,"99,091,800","1,268,790,000"
9-Sep-17,11.38,12.22,10.88,12.22,"63,245,300","1,118,990,000"
10-Sep-17,12.29,12.29,10.76,11.4,"53,265,800","1,207,860,000"
11-Sep-17,11.42,11.98,11.09,11.33,"37,733,800","1,122,960,000"
12-Sep-17,11.37,13.45,11.21,11.59,"130,591,000","1,117,370,000"
13-Sep-17,11.68,11.7,9.55,10.61,"85,896,500","1,148,450,000"
14-Sep-17,10.58,11.06,7.67,8.08,"95,558,500","1,040,220,000"
15-Sep-17,8.13,10.39,6.57,9.95,"156,528,000","798,813,000"
16-Sep-17,9.96,10.65,9.34,9.93,"66,155,100","979,204,000"
17-Sep-17,9.9,10.31,8.98,9.87,"40,154,600","973,696,000"
18-Sep-17,9.88,11.34,9.88,10.98,"54,086,300","971,499,000"
19-Sep-17,11,11.03,9.68,9.92,"38,392,200","1,081,420,000"
20-Sep-17,9.92,9.95,9.11,9.11,"36,072,700","975,691,000"
21-Sep-17,9.12,9.39,7.75,8.12,"51,911,500","897,056,000"
22-Sep-17,8.13,8.96,7.93,8.65,"42,277,500","799,239,000"
23-Sep-17,8.66,9.36,8.43,9.03,"28,436,100","851,587,000"
24-Sep-17,9.01,9.12,8.53,8.66,"19,730,500","885,388,000"
25-Sep-17,8.66,10.38,8.63,10,"59,857,600","851,863,000"
26-Sep-17,10.01,10.27,9.69,9.76,"26,920,700","984,356,000"
27-Sep-17,9.78,10.52,9.77,10.34,"38,915,800","961,863,000"
28-Sep-17,10.35,11.48,10.07,10.49,"66,693,200","1,017,090,000"
29-Sep-17,10.47,10.58,9.19,9.75,"51,306,900","1,029,050,000"
30-Sep-17,9.74,10.27,9.68,10.12,"26,871,400","957,899,000"
1-Oct-17,10.11,10.15,9.57,9.82,"21,494,500","994,233,000"
2-Oct-17,9.82,9.99,9.07,9.2,"36,673,900","965,225,000"
3-Oct-17,9.19,9.27,8.53,9.24,"35,595,500","903,903,000"
