Date,Open,High,Low,Close,Volume,Market Cap
1-Sep-17,588.4,645.52,586.73,622.17,"393,839,000","9,740,460,000"
2-Sep-17,621.96,642.05,560.58,575.9,"350,478,000","10,297,000,000"
3-Sep-17,578.27,617.41,563.59,607.43,"344,862,000","9,574,520,000"
4-Sep-17,608.26,608.26,500.75,517.24,"328,957,000","10,072,200,000"
5-Sep-17,514.9,550.95,458.78,541.71,"338,978,000","8,527,100,000"
6-Sep-17,541.28,642.69,539.96,638.18,"693,240,000","8,964,700,000"
7-Sep-17,636.85,707.98,603.5,652.86,"1,082,380,000","10,548,500,000"
8-Sep-17,654.37,687.3,557.5,583.1,"809,763,000","10,840,500,000"
9-Sep-17,584.73,586.18,539.15,547.47,"234,578,000","9,688,150,000"
10-Sep-17,546.48,546.75,484.09,537.07,"289,508,000","9,055,430,000"
11-Sep-17,537.19,556.25,515.67,537.81,"274,712,000","8,902,570,000"
12-Sep-17,539.03,559.22,505.01,510.41,"273,825,000","8,934,220,000"
13-Sep-17,509.47,519.2,471.22,503.61,"340,344,000","8,445,540,000"
14-Sep-17,504.22,510.47,367.04,367.04,"257,431,000","8,359,650,000"
15-Sep-17,369.49,448.39,301.69,424.02,"707,231,000","6,126,800,000"
16-Sep-17,424.49,450.98,388.2,440.22,"313,583,000","7,039,590,000"
17-Sep-17,438.9,438.9,384.06,419.86,"221,828,000","7,279,520,000"
18-Sep-17,422.09,479.69,422.09,479.32,"458,550,000","7,001,640,000"
19-Sep-17,480.64,550.41,450.05,527.88,"802,321,000","7,975,010,000"
20-Sep-17,526.74,527.72,471.09,476.05,"669,264,000","8,741,670,000"
21-Sep-17,475.83,480,413.75,416.26,"316,731,000","7,898,300,000"
22-Sep-17,417.92,435.44,402.77,415.09,"241,905,000","6,937,170,000"
23-Sep-17,415.31,432.96,407.45,428.5,"189,127,000","6,895,970,000"
24-Sep-17,428.8,433.04,419.25,421.03,"114,527,000","7,121,950,000"
25-Sep-17,419.65,450.13,419.65,445.8,"302,272,000","6,971,280,000"
26-Sep-17,445.36,458.25,441.83,441.83,"165,303,000","7,400,020,000"
27-Sep-17,441.86,460,439.41,457.31,"197,885,000","7,343,490,000"
28-Sep-17,456.71,465.2,433.5,447.81,"300,421,000","7,592,000,000"
29-Sep-17,447.66,447.92,426.99,436.77,"148,725,000","7,441,960,000"
30-Sep-17,436.64,445.62,432.53,432.63,"150,565,000","7,258,880,000"
1-Oct-17,433.38,436.94,415.15,415.15,"164,290,000","7,207,770,000"
2-Oct-17,415.87,430.86,411.84,421.19,"219,590,000","6,921,580,000"
3-Oct-17,421.79,421.79,395.74,404.18,"130,247,000","7,022,370,000"
