Date,Open,High,Low,Close,Volume,Market Cap
26-Apr-15,0.00014,0.000141,0.000127,0.000134,"2,074","1,263,860"
27-Apr-15,0.000134,0.000168,0.000134,0.000163,"6,660","1,205,740"
28-Apr-15,0.00016,0.000163,0.000146,0.000149,"3,358","1,442,520"
29-Apr-15,0.000149,0.000152,0.000142,0.000147,"2,013","1,337,590"
30-Apr-15,0.000147,0.00016,0.000147,0.000157,959,"1,323,030"
1-May-15,0.000157,0.000158,0.000153,0.000156,692,"1,412,990"
2-May-15,0.000153,0.000158,0.000146,0.000155,"1,543","1,381,060"
3-May-15,0.000155,0.000158,0.000142,0.000149,"4,417","1,395,620"
4-May-15,0.000149,0.000157,0.000142,0.000151,"2,595","1,340,690"
5-May-15,0.000151,0.000153,0.000137,0.000141,"3,974","1,355,840"
6-May-15,0.000141,0.000146,0.000139,0.000143,"1,125","1,270,090"
7-May-15,0.000142,0.00016,0.000142,0.000156,"2,475","1,281,970"
8-May-15,0.000156,0.00016,0.000147,0.000155,"1,043","1,407,390"
9-May-15,0.000155,0.000155,0.00015,0.00015,623,"1,396,760"
10-May-15,0.00015,0.000159,0.000146,0.000151,"1,774","1,349,300"
11-May-15,0.000151,0.000155,0.00014,0.000155,"3,367","1,362,660"
12-May-15,0.000155,0.000166,0.000147,0.000165,"4,765","1,394,760"
13-May-15,0.000165,0.000174,0.000158,0.000159,"4,187","1,483,990"
14-May-15,0.000159,0.000169,0.000155,0.00016,"1,647","1,427,580"
15-May-15,0.00016,0.000165,0.000154,0.000164,"1,260","1,439,930"
16-May-15,0.000164,0.000178,0.000155,0.000156,"4,958","1,474,940"
17-May-15,0.000155,0.000162,0.000155,0.00016,"1,049","1,399,200"
18-May-15,0.00016,0.000178,0.000159,0.000169,"12,653","1,437,570"
19-May-15,0.000166,0.000181,0.000164,0.000171,"9,163","1,493,820"
20-May-15,0.000171,0.000179,0.000167,0.000172,"8,928","1,536,820"
21-May-15,0.000172,0.000185,0.00017,0.000172,"7,586","1,545,760"
22-May-15,0.000172,0.000183,0.000168,0.000177,"4,136","1,549,800"
23-May-15,0.000177,0.000187,0.000175,0.000177,"4,560","1,596,980"
24-May-15,0.000177,0.000183,0.000173,0.000182,"5,675","1,594,140"
25-May-15,0.000182,0.000188,0.000178,0.000178,"6,871","1,638,490"
26-May-15,0.000178,0.000191,0.000178,0.000183,"3,845","1,599,720"
27-May-15,0.000183,0.00021,0.000183,0.000197,"8,659","1,645,670"
28-May-15,0.000195,0.000201,0.000188,0.000196,"7,217","1,753,140"
29-May-15,0.000196,0.000198,0.000183,0.000183,"7,999","1,762,160"
30-May-15,0.000183,0.000192,0.000183,0.000185,"7,228","1,650,510"
31-May-15,0.000185,0.000185,0.000171,0.000177,"4,684","1,667,200"
1-Jun-15,0.000177,0.00018,0.000166,0.00017,"3,525","1,590,560"
2-Jun-15,0.00017,0.000185,0.000168,0.000178,"5,642","1,530,820"
3-Jun-15,0.000178,0.00018,0.000175,0.000177,"1,820","1,604,330"
4-Jun-15,0.000177,0.000179,0.000171,0.000172,"2,220","1,595,180"
5-Jun-15,0.000172,0.000181,0.000168,0.000179,"4,105","1,546,270"
6-Jun-15,0.000179,0.000179,0.000165,0.00017,"3,364","1,611,430"
7-Jun-15,0.00017,0.000176,0.000163,0.000168,"3,360","1,529,050"
8-Jun-15,0.000168,0.000172,0.000167,0.000171,"3,110","1,510,060"
9-Jun-15,0.000171,0.000173,0.000139,0.000148,"8,723","1,541,750"
10-Jun-15,0.000149,0.000159,0.000132,0.000153,"4,577","1,344,300"
11-Jun-15,0.000153,0.000156,0.000142,0.000148,"4,653","1,379,440"
12-Jun-15,0.000148,0.000154,0.000142,0.000148,"3,589","1,333,110"
13-Jun-15,0.000148,0.000155,0.000146,0.000155,"2,980","1,332,020"
14-Jun-15,0.000155,0.000159,0.000149,0.000155,"2,903","1,399,050"
15-Jun-15,0.000155,0.000165,0.000147,0.000147,"9,550","1,396,540"
16-Jun-15,0.000147,0.000161,0.000144,0.00016,"6,374","1,326,840"
17-Jun-15,0.00016,0.000184,0.000155,0.00016,"8,668","1,443,470"
18-Jun-15,0.00016,0.000172,0.000158,0.000172,"3,683","1,444,400"
19-Jun-15,0.000173,0.000174,0.000154,0.000155,"6,743","1,554,080"
20-Jun-15,0.000155,0.00016,0.00015,0.000158,"1,488","1,391,420"
21-Jun-15,0.000158,0.000161,0.000152,0.000161,616,"1,420,970"
22-Jun-15,0.000161,0.000166,0.000149,0.000156,"4,900","1,448,390"
23-Jun-15,0.000156,0.000169,0.000155,0.000158,"2,518","1,406,300"
24-Jun-15,0.000158,0.000159,0.000154,0.000156,"1,656","1,419,880"
25-Jun-15,0.000156,0.000159,0.000154,0.000154,"2,791","1,404,230"
26-Jun-15,0.000154,0.00016,0.000148,0.000148,"3,547","1,389,110"
27-Jun-15,0.000148,0.000158,0.000145,0.000157,"4,043","1,335,410"
28-Jun-15,0.000157,0.000158,0.000149,0.000152,"1,838","1,409,620"
29-Jun-15,0.000152,0.000156,0.000146,0.00015,"2,007","1,366,110"
30-Jun-15,0.00015,0.000163,0.000148,0.000161,"5,197","1,346,030"
1-Jul-15,0.000162,0.000163,0.000142,0.000142,"2,224","1,453,660"
2-Jul-15,0.000142,0.000149,0.00014,0.000143,"1,323","1,279,500"
3-Jul-15,0.000143,0.000152,0.000137,0.000143,"3,873","1,290,670"
4-Jul-15,0.000144,0.000146,0.000132,0.000141,"1,575","1,292,130"
5-Jul-15,0.000141,0.000143,0.000122,0.000129,"3,717","1,268,850"
6-Jul-15,0.000128,0.000134,0.000126,0.000126,521,"1,155,430"
7-Jul-15,0.000126,0.000147,0.000124,0.000142,"3,977","1,133,560"
8-Jul-15,0.000142,0.000162,0.000142,0.000161,"2,407","1,280,690"
9-Jul-15,0.000161,0.000161,0.000142,0.000144,"1,678","1,446,360"
10-Jul-15,0.000144,0.000157,0.000138,0.000149,"3,166","1,296,490"
11-Jul-15,0.000145,0.000178,0.000142,0.000161,"5,422","1,303,490"
12-Jul-15,0.000161,0.00017,0.000154,0.000157,"3,108","1,453,080"
13-Jul-15,0.000157,0.000176,0.000151,0.000157,"3,229","1,417,480"
14-Jul-15,0.000157,0.000166,0.000148,0.000158,970,"1,413,370"
15-Jul-15,0.000158,0.000161,0.000148,0.000148,746,"1,420,690"
16-Jul-15,0.000148,0.000151,0.000141,0.000142,"1,869","1,333,850"
17-Jul-15,0.000142,0.000151,0.000142,0.000149,191,"1,279,530"
18-Jul-15,0.000149,0.000152,0.000144,0.000146,783,"1,337,300"
19-Jul-15,0.000146,0.00015,0.000144,0.000148,898,"1,310,970"
20-Jul-15,0.000144,0.000172,0.000144,0.000149,"4,446","1,297,720"
21-Jul-15,0.000149,0.00015,0.000144,0.000149,"2,177","1,336,880"
22-Jul-15,0.000149,0.000151,0.000141,0.000142,"1,237","1,337,450"
23-Jul-15,0.000142,0.000156,0.000142,0.000146,"2,965","1,280,660"
24-Jul-15,0.000146,0.000194,0.000146,0.000177,"20,017","1,313,850"
25-Jul-15,0.000176,0.000201,0.00017,0.000184,"6,331","1,582,230"
26-Jul-15,0.000182,0.000189,0.000169,0.000173,"3,001","1,638,760"
27-Jul-15,0.000173,0.000179,0.000163,0.000163,"4,905","1,556,100"
28-Jul-15,0.000163,0.000175,0.000162,0.000174,"3,019","1,467,380"
29-Jul-15,0.000174,0.000174,0.000156,0.000161,"1,294","1,562,880"
30-Jul-15,0.000161,0.000171,0.00016,0.000166,"1,904","1,451,930"
31-Jul-15,0.000166,0.00017,0.000158,0.000164,798,"1,496,260"
1-Aug-15,0.000164,0.000165,0.000154,0.000164,"1,445","1,473,700"
2-Aug-15,0.000163,0.000164,0.000153,0.000154,"2,565","1,465,340"
3-Aug-15,0.000154,0.000157,0.000152,0.000154,"2,002","1,382,850"
4-Aug-15,0.000154,0.000158,0.000146,0.000148,"2,833","1,386,140"
5-Aug-15,0.000148,0.000157,0.000143,0.000148,"4,230","1,334,650"
6-Aug-15,0.000148,0.000148,0.000141,0.000141,952,"1,331,060"
7-Aug-15,0.000141,0.000146,0.00014,0.000145,"1,811","1,266,520"
8-Aug-15,0.000145,0.000147,0.000135,0.000136,"3,307","1,304,060"
9-Aug-15,0.000136,0.00014,0.000126,0.00013,"8,393","1,223,400"
10-Aug-15,0.00013,0.000139,0.00013,0.000135,"1,268","1,165,610"
11-Aug-15,0.000135,0.000139,0.000126,0.000135,"3,006","1,218,210"
12-Aug-15,0.000135,0.000138,0.000128,0.000133,"5,295","1,213,900"
13-Aug-15,0.000128,0.000133,0.000121,0.000123,"3,420","1,151,620"
14-Aug-15,0.000123,0.00013,0.000121,0.000121,"1,770","1,110,840"
15-Aug-15,0.000121,0.000125,0.000119,0.000119,"2,058","1,086,420"
16-Aug-15,0.00012,0.000126,0.000117,0.000123,"2,245","1,075,770"
17-Aug-15,0.000123,0.000127,0.000119,0.000119,"1,511","1,102,690"
18-Aug-15,0.000119,0.000121,0.000092,0.000092,"2,207","1,068,820"
19-Aug-15,0.000099,0.00011,0.000097,0.0001,713,"886,954"
20-Aug-15,0.0001,0.000109,0.0001,0.000106,148,"903,222"
21-Aug-15,0.000106,0.000107,0.0001,0.000101,651,"954,297"
22-Aug-15,0.000101,0.000102,0.000094,0.000101,481,"911,403"
23-Aug-15,0.000101,0.000104,0.000097,0.000098,111,"911,169"
24-Aug-15,0.000098,0.0001,0.000091,0.000093,"1,331","883,014"
25-Aug-15,0.000093,0.000096,0.000086,0.000086,"1,988","833,526"
26-Aug-15,0.000086,0.000094,0.000086,0.00009,"1,348","776,234"
27-Aug-15,0.00009,0.000098,0.000088,0.000097,833,"810,572"
28-Aug-15,0.000098,0.000098,0.000085,0.000093,"1,852","882,696"
29-Aug-15,0.000093,0.000104,0.000093,0.000096,436,"839,895"
30-Aug-15,0.000096,0.000104,0.000096,0.000104,"1,193","862,945"
31-Aug-15,0.000104,0.000104,0.000094,0.000094,588,"936,945"
1-Sep-15,0.000094,0.000105,0.000093,0.0001,527,"848,213"
2-Sep-15,0.0001,0.0001,0.000088,0.000088,897,"903,015"
3-Sep-15,0.000088,0.000089,0.000083,0.000089,333,"792,863"
4-Sep-15,0.000089,0.000097,0.000088,0.000097,233,"800,916"
5-Sep-15,0.000097,0.000098,0.000085,0.000086,"1,099","869,038"
6-Sep-15,0.000086,0.000096,0.000085,0.000096,902,"771,348"
7-Sep-15,0.000096,0.000098,0.000094,0.000096,315,"863,410"
8-Sep-15,0.000096,0.000101,0.000094,0.000099,419,"863,050"
9-Sep-15,0.000099,0.000099,0.000087,0.00009,"1,343","894,429"
10-Sep-15,0.00009,0.0001,0.000087,0.000091,"2,545","813,119"
11-Sep-15,0.000091,0.000097,0.00009,0.000094,590,"819,178"
12-Sep-15,0.000094,0.000096,0.000087,0.000087,233,"848,764"
13-Sep-15,0.000087,0.000094,0.000085,0.00009,659,"783,983"
14-Sep-15,0.00009,0.000091,0.000089,0.00009,95,"809,995"
15-Sep-15,0.00009,0.000099,0.000079,0.000099,"2,995","809,295"
16-Sep-15,0.000099,0.000131,0.000088,0.000106,"10,004","887,120"
17-Sep-15,0.000106,0.000128,0.000101,0.000108,"5,428","954,054"
18-Sep-15,0.000108,0.000112,0.000098,0.0001,"1,354","973,827"
19-Sep-15,0.0001,0.000106,0.000095,0.000102,"1,440","902,358"
20-Sep-15,0.000102,0.000102,0.000095,0.0001,"1,250","916,605"
21-Sep-15,0.0001,0.000114,0.000094,0.000102,"3,745","897,869"
22-Sep-15,0.000102,0.000131,0.0001,0.00013,"7,599","918,909"
23-Sep-15,0.00013,0.000134,0.000117,0.00012,"1,843","1,166,180"
24-Sep-15,0.00012,0.000125,0.000112,0.000116,987,"1,081,340"
25-Sep-15,0.000116,0.000136,0.000116,0.000134,"1,853","1,046,760"
26-Sep-15,0.000134,0.000136,0.00012,0.000131,"2,186","1,208,870"
27-Sep-15,0.000131,0.000137,0.000127,0.00013,"1,636","1,180,660"
28-Sep-15,0.000132,0.000144,0.000129,0.000139,"1,641","1,188,700"
29-Sep-15,0.000139,0.000167,0.000121,0.000149,"9,728","1,248,540"
30-Sep-15,0.000149,0.000171,0.000144,0.000151,"5,864","1,338,340"
1-Oct-15,0.000151,0.000189,0.000151,0.000175,"11,660","1,358,740"
2-Oct-15,0.000175,0.000183,0.000133,0.000149,"6,645","1,574,540"
3-Oct-15,0.000149,0.00015,0.000117,0.000127,"5,007","1,338,390"
4-Oct-15,0.000127,0.00013,0.000113,0.000122,"1,783","1,140,040"
5-Oct-15,0.000122,0.000124,0.000115,0.000119,"1,640","1,098,070"
6-Oct-15,0.000119,0.000125,0.000109,0.000123,"1,030","1,070,640"
7-Oct-15,0.000123,0.000137,0.000118,0.000136,"1,230","1,111,120"
8-Oct-15,0.000136,0.000136,0.000107,0.000118,"3,949","1,223,560"
9-Oct-15,0.000118,0.000119,0.000108,0.000117,"1,174","1,063,210"
10-Oct-15,0.000117,0.000118,0.000111,0.000112,352,"1,052,710"
11-Oct-15,0.000112,0.000117,0.000104,0.000109,"1,191","1,009,060"
12-Oct-15,0.000109,0.000123,0.000108,0.000117,331,"977,202"
13-Oct-15,0.000117,0.000124,0.000111,0.000119,"1,360","1,054,990"
14-Oct-15,0.000119,0.00013,0.000114,0.000116,"1,192","1,068,520"
15-Oct-15,0.000115,0.000128,0.00011,0.000113,"2,831","1,039,470"
16-Oct-15,0.000113,0.000122,0.000111,0.000117,"1,009","1,014,130"
17-Oct-15,0.000117,0.000125,0.000106,0.000124,"3,306","1,051,960"
18-Oct-15,0.000124,0.000129,0.00012,0.000124,319,"1,112,660"
19-Oct-15,0.000124,0.000126,0.000108,0.000108,946,"1,115,230"
20-Oct-15,0.000108,0.000124,0.000108,0.000117,717,"974,502"
21-Oct-15,0.000117,0.000118,0.000111,0.000117,95,"1,052,530"
22-Oct-15,0.000117,0.000123,0.000117,0.000118,280,"1,055,670"
23-Oct-15,0.000118,0.000125,0.000114,0.000119,785,"1,062,290"
24-Oct-15,0.000119,0.000123,0.000115,0.000123,639,"1,070,000"
25-Oct-15,0.000123,0.000132,0.000118,0.000119,"1,356","1,105,300"
26-Oct-15,0.000119,0.00012,0.000112,0.000114,550,"1,071,830"
27-Oct-15,0.000114,0.000122,0.000113,0.000117,483,"1,021,850"
28-Oct-15,0.000117,0.000122,0.000111,0.00012,833,"1,054,810"
29-Oct-15,0.00012,0.000142,0.000117,0.00014,"1,930","1,080,480"
30-Oct-15,0.000138,0.000158,0.000133,0.000158,"3,174","1,241,460"
31-Oct-15,0.000158,0.00016,0.000134,0.000145,530,"1,419,010"
1-Nov-15,0.000136,0.00017,0.000136,0.00015,950,"1,226,560"
2-Nov-15,0.00015,0.000164,0.000141,0.000162,419,"1,348,540"
3-Nov-15,0.000163,0.000182,0.000128,0.000172,"3,720","1,463,990"
4-Nov-15,0.000173,0.000187,0.00014,0.000151,"1,613","1,555,110"
5-Nov-15,0.00015,0.000174,0.000132,0.000151,"1,455","1,353,420"
6-Nov-15,0.000151,0.000156,0.000127,0.000142,217,"1,357,870"
7-Nov-15,0.000142,0.000164,0.00014,0.000164,218,"1,276,320"
8-Nov-15,0.000164,0.000169,0.000123,0.000141,484,"1,475,970"
9-Nov-15,0.000142,0.000157,0.000137,0.000152,352,"1,278,300"
10-Nov-15,0.000149,0.000153,0.000129,0.000132,398,"1,337,270"
11-Nov-15,0.000132,0.000139,0.000115,0.000127,686,"1,188,270"
12-Nov-15,0.000127,0.000138,0.000117,0.000132,708,"1,139,010"
13-Nov-15,0.000131,0.000133,0.000119,0.000128,77,"1,183,480"
14-Nov-15,0.000128,0.000128,0.000118,0.000121,112,"1,150,090"
15-Nov-15,0.000127,0.000138,0.000103,0.000112,"2,260","1,144,000"
16-Nov-15,0.000112,0.000129,0.000095,0.000129,"1,355","1,007,210"
17-Nov-15,0.000129,0.000135,0.000084,0.000097,"6,187","1,161,680"
18-Nov-15,0.0001,0.000119,0.000093,0.000109,"3,405","902,826"
19-Nov-15,0.000109,0.00012,0.000102,0.000111,616,"979,074"
20-Nov-15,0.000111,0.000117,0.000104,0.000113,69,"999,873"
21-Nov-15,0.000113,0.000113,0.000098,0.000103,778,"1,020,430"
22-Nov-15,0.000103,0.000117,0.000099,0.0001,686,"929,880"
23-Nov-15,0.0001,0.000107,0.0001,0.000106,92,"898,880"
24-Nov-15,0.000106,0.000106,0.000099,0.0001,179,"955,314"
25-Nov-15,0.0001,0.000113,0.0001,0.000108,772,"897,112"
26-Nov-15,0.000108,0.000115,0.000101,0.000111,696,"973,836"
27-Nov-15,0.000111,0.000122,0.000087,0.000093,"1,016","1,003,330"
28-Nov-15,0.000093,0.000114,0.000091,0.000107,946,"833,174"
29-Nov-15,0.000107,0.000107,0.000091,0.000104,247,"960,336"
30-Nov-15,0.000104,0.000109,0.000102,0.000106,224,"933,912"
1-Dec-15,0.000106,0.000136,0.000102,0.000116,"1,860","950,715"
2-Dec-15,0.000116,0.000127,0.000092,0.000102,"3,449","1,044,380"
3-Dec-15,0.000103,0.000117,0.000097,0.000108,"1,771","922,833"
4-Dec-15,0.000108,0.000122,0.000107,0.000118,"1,096","974,880"
5-Dec-15,0.000118,0.000126,0.000114,0.000118,165,"1,058,130"
6-Dec-15,0.00012,0.000125,0.000099,0.000104,"2,133","1,077,410"
7-Dec-15,0.000103,0.000126,0.000096,0.000126,792,"930,447"
8-Dec-15,0.000126,0.000137,0.000118,0.000133,"1,172","1,137,930"
9-Dec-15,0.000134,0.000142,0.000126,0.000137,676,"1,205,030"
10-Dec-15,0.000137,0.000211,0.000124,0.000146,561,"1,233,710"
11-Dec-15,0.000146,0.00015,0.00014,0.000146,258,"1,311,020"
12-Dec-15,0.000147,0.000153,0.000118,0.000127,718,"1,320,440"
13-Dec-15,0.000155,0.000161,0.000131,0.000143,"2,345","1,399,390"
14-Dec-15,0.000143,0.000143,0.000132,0.000138,187,"1,288,610"
15-Dec-15,0.000138,0.000138,0.000116,0.000126,"1,109","1,239,320"
16-Dec-15,0.000126,0.000194,0.000116,0.000183,"7,084","1,131,790"
17-Dec-15,0.000199,0.000302,0.000183,0.000243,"33,215","1,790,580"
18-Dec-15,0.000243,0.000249,0.000169,0.000182,"12,619","2,188,060"
19-Dec-15,0.000182,0.000193,0.000134,0.000162,"4,681","1,639,130"
20-Dec-15,0.000162,0.000164,0.00014,0.000155,"3,616","1,461,530"
21-Dec-15,0.000155,0.000219,0.000143,0.000192,"6,140","1,398,200"
22-Dec-15,0.000192,0.00021,0.000176,0.000194,"3,694","1,729,500"
23-Dec-15,0.000194,0.000211,0.000187,0.000203,"4,073","1,742,160"
24-Dec-15,0.000203,0.000205,0.000163,0.000178,"3,898","1,824,760"
25-Dec-15,0.000182,0.000206,0.000168,0.000185,"3,183","1,635,830"
26-Dec-15,0.000185,0.000186,0.000156,0.000162,"1,106","1,665,990"
27-Dec-15,0.000162,0.000162,0.000145,0.00015,"3,405","1,454,210"
28-Dec-15,0.00015,0.000166,0.00014,0.00014,"1,392","1,352,370"
29-Dec-15,0.00014,0.000163,0.00014,0.000161,"1,042","1,256,480"
30-Dec-15,0.000161,0.000173,0.000145,0.00016,"2,870","1,448,130"
31-Dec-15,0.00016,0.00016,0.000147,0.000151,"1,171","1,439,410"
1-Jan-16,0.000151,0.000173,0.000151,0.000162,"1,361","1,358,320"
2-Jan-16,0.000162,0.000177,0.000161,0.000165,"1,140","1,458,810"
3-Jan-16,0.000165,0.000175,0.00016,0.000175,573,"1,484,340"
4-Jan-16,0.000175,0.000244,0.000168,0.000203,"7,346","1,575,230"
5-Jan-16,0.000203,0.000205,0.000183,0.000186,"1,676","1,824,260"
6-Jan-16,0.000186,0.000195,0.000182,0.000188,"1,372","1,678,260"
7-Jan-16,0.000188,0.000264,0.000188,0.000252,"20,869","1,688,180"
8-Jan-16,0.000252,0.000323,0.000222,0.000272,"30,481","2,265,820"
9-Jan-16,0.000272,0.000275,0.000232,0.000256,"9,030","2,447,750"
10-Jan-16,0.000256,0.000272,0.000244,0.000256,"3,027","2,307,980"
11-Jan-16,0.000257,0.000257,0.000232,0.000239,"11,982","2,309,540"
12-Jan-16,0.000238,0.000267,0.000232,0.00026,"7,721","2,146,070"
13-Jan-16,0.000258,0.000259,0.000242,0.000248,"6,263","2,318,410"
14-Jan-16,0.000248,0.000304,0.000248,0.000285,"39,981","2,233,940"
15-Jan-16,0.000285,0.000328,0.000256,0.000256,"37,975","2,563,120"
16-Jan-16,0.000255,0.00028,0.000253,0.000278,"10,071","2,295,880"
17-Jan-16,0.000278,0.0003,0.000278,0.000294,"9,379","2,501,490"
18-Jan-16,0.000284,0.000364,0.000282,0.000352,"68,567","2,556,000"
19-Jan-16,0.000352,0.000532,0.000346,0.000468,"126,416","3,166,920"
20-Jan-16,0.000461,0.000651,0.00045,0.000606,"252,740","4,146,700"
21-Jan-16,0.000582,0.000632,0.000419,0.000468,"81,548","5,239,790"
22-Jan-16,0.00047,0.00047,0.000412,0.00045,"52,632","4,227,180"
23-Jan-16,0.000453,0.000511,0.000428,0.000455,"68,777","4,081,240"
24-Jan-16,0.000466,0.000466,0.000397,0.000413,"28,556","4,191,350"
25-Jan-16,0.000413,0.00043,0.000367,0.000379,"27,464","3,718,220"
26-Jan-16,0.000379,0.000427,0.000372,0.000418,"26,105","3,410,470"
27-Jan-16,0.000417,0.000448,0.000389,0.000422,"35,648","3,756,420"
28-Jan-16,0.000422,0.000438,0.00039,0.000396,"19,034","3,795,520"
29-Jan-16,0.000396,0.000432,0.000374,0.000432,"19,446","3,562,020"
30-Jan-16,0.000428,0.000478,0.000425,0.000466,"35,814","3,853,500"
31-Jan-16,0.000458,0.000502,0.000431,0.000491,"46,422","4,122,060"
1-Feb-16,0.000494,0.000515,0.000434,0.000507,"52,135","4,448,570"
2-Feb-16,0.000507,0.000662,0.000487,0.000588,"114,264","4,564,120"
3-Feb-16,0.000581,0.000712,0.000574,0.00063,"91,762","5,228,850"
4-Feb-16,0.000629,0.00066,0.000568,0.000601,"78,974","5,661,540"
5-Feb-16,0.000601,0.000655,0.000589,0.000631,"24,322","5,407,140"
6-Feb-16,0.000631,0.000652,0.000612,0.000634,"16,086","5,680,220"
7-Feb-16,0.000634,0.000637,0.000584,0.000606,"24,609","5,703,340"
8-Feb-16,0.000606,0.000633,0.000586,0.00059,"15,958","5,456,290"
9-Feb-16,0.00059,0.000608,0.000533,0.000543,"18,947","5,312,020"
10-Feb-16,0.000547,0.000583,0.000518,0.000535,"23,021","4,920,790"
11-Feb-16,0.000535,0.000566,0.000496,0.000506,"21,143","4,813,170"
12-Feb-16,0.000516,0.000645,0.000498,0.000609,"31,204","4,645,570"
13-Feb-16,0.000606,0.000624,0.000532,0.000566,"21,921","5,455,420"
14-Feb-16,0.000567,0.000603,0.000546,0.000594,"8,013","5,106,440"
15-Feb-16,0.000595,0.000601,0.000559,0.000578,"8,518","5,350,530"
16-Feb-16,0.000578,0.000583,0.000491,0.000518,"33,862","5,200,430"
17-Feb-16,0.000521,0.000548,0.000455,0.000466,"23,223","4,692,870"
18-Feb-16,0.000466,0.00058,0.000418,0.000557,"57,118","4,194,320"
19-Feb-16,0.00056,0.000611,0.000521,0.000565,"33,913","5,037,710"
20-Feb-16,0.000565,0.000727,0.000565,0.000606,"84,725","5,082,410"
21-Feb-16,0.000597,0.000703,0.000594,0.000662,"46,199","5,369,180"
22-Feb-16,0.000662,0.000754,0.000641,0.00067,"48,507","5,957,070"
23-Feb-16,0.000671,0.000742,0.000635,0.000648,"28,674","6,041,160"
24-Feb-16,0.000648,0.000706,0.000648,0.000651,"33,792","5,836,220"
25-Feb-16,0.000648,0.000672,0.000592,0.000629,"39,616","5,835,300"
26-Feb-16,0.000632,0.000646,0.000613,0.000645,"20,449","5,691,150"
27-Feb-16,0.000647,0.00066,0.000627,0.000643,"14,847","5,822,730"
28-Feb-16,0.000643,0.000672,0.000618,0.000654,"12,969","5,789,230"
29-Feb-16,0.000654,0.000676,0.000628,0.000647,"19,328","5,882,930"
1-Mar-16,0.000635,0.000658,0.000623,0.000628,"14,850","5,716,680"
2-Mar-16,0.000628,0.000648,0.000606,0.000645,"18,524","5,649,810"
3-Mar-16,0.000644,0.000645,0.000589,0.000605,"22,400","5,797,540"
4-Mar-16,0.000606,0.000648,0.000606,0.000637,"21,494","5,451,010"
5-Mar-16,0.000627,0.000714,0.000626,0.000709,"77,590","5,641,870"
6-Mar-16,0.000709,0.001226,0.000684,0.001043,"348,109","6,377,790"
7-Mar-16,0.001048,0.001712,0.001048,0.001622,"627,920","9,433,080"
8-Mar-16,0.001618,0.001705,0.00145,0.001635,"260,891","14,564,100"
9-Mar-16,0.00165,0.00165,0.001206,0.001329,"367,893","14,846,500"
10-Mar-16,0.00133,0.001535,0.001319,0.001385,"161,400","11,966,700"
11-Mar-16,0.001377,0.001456,0.001319,0.001344,"61,167","12,395,200"
12-Mar-16,0.001341,0.001431,0.00134,0.001365,"99,260","12,071,600"
13-Mar-16,0.00135,0.001396,0.00133,0.001341,"95,887","12,149,200"
14-Mar-16,0.001339,0.001354,0.001241,0.001256,"134,782","12,055,300"
15-Mar-16,0.001255,0.001287,0.001198,0.001239,"98,868","11,290,700"
16-Mar-16,0.001246,0.001256,0.001155,0.001172,"116,986","11,214,000"
17-Mar-16,0.001174,0.00135,0.001169,0.001301,"131,175","10,562,700"
18-Mar-16,0.001285,0.001289,0.001182,0.001183,"47,825","11,562,800"
19-Mar-16,0.001182,0.001321,0.001172,0.001294,"65,195","10,637,500"
20-Mar-16,0.0013,0.001327,0.001201,0.001239,"62,747","11,699,200"
21-Mar-16,0.001238,0.001302,0.001189,0.001257,"50,079","11,143,400"
