Date,Open,High,Low,Close,Volume,Market Cap
2-Jul-17,10.41,10.41,8.18,9.45,"23,967,300",-
3-Jul-17,9.33,10.08,8.56,9.19,"15,403,500",-
4-Jul-17,9.24,9.94,8.92,9.27,"8,178,690",-
5-Jul-17,9.33,9.33,7.96,8.3,"8,151,290",-
6-Jul-17,8.44,9.35,7.95,8.75,"13,670,300",-
7-Jul-17,8.73,8.75,6.67,6.87,"7,176,910",-
8-Jul-17,6.9,7.11,5.64,6.86,"12,481,200",-
9-Jul-17,6.91,7.58,6.35,6.36,"6,985,260",-
10-Jul-17,6.42,6.75,5.03,5.38,"5,648,270",-
11-Jul-17,5.23,5.42,3.89,4.82,"11,515,200",-
12-Jul-17,4.67,5.69,4.36,5.59,"11,808,500",-
13-Jul-17,5.65,6.12,5.02,5.11,"8,076,010","288,266,000"
14-Jul-17,5.11,5.18,4.47,4.53,"6,385,700","260,726,000"
15-Jul-17,4.54,4.55,3.86,3.88,"6,403,170","231,785,000"
16-Jul-17,3.93,4.24,3.71,3.93,"5,467,430","200,412,000"
17-Jul-17,3.91,4.47,3.91,4.38,"7,531,300","199,276,000"
18-Jul-17,4.41,5.35,4.27,5.18,"16,788,400","224,792,000"
19-Jul-17,5.18,6.62,4.79,5.62,"29,526,300","264,087,000"
20-Jul-17,5.69,7.68,5.69,7.59,"33,148,900","289,993,000"
21-Jul-17,7.84,9.15,7.01,7.84,"48,210,600","399,824,000"
22-Jul-17,7.81,7.99,7.48,7.52,"16,650,500","398,441,000"
23-Jul-17,7.55,7.62,6.14,6.64,"23,752,700","385,277,000"
24-Jul-17,6.67,7.3,6.46,7.26,"12,601,300","339,927,000"
25-Jul-17,7.31,7.61,5.68,6.13,"22,782,500","372,639,000"
26-Jul-17,6.14,6.49,5.28,6.26,"20,824,500","362,203,000"
27-Jul-17,6.29,6.42,6.02,6.21,"10,757,800","370,867,000"
28-Jul-17,6.23,6.31,5.74,5.75,"7,599,310","367,403,000"
29-Jul-17,5.8,5.86,5.38,5.78,"5,188,990","342,217,000"
30-Jul-17,5.77,5.84,5.46,5.53,"3,168,030","340,554,000"
31-Jul-17,5.53,6.36,5.43,6.12,"13,123,400","326,029,000"
1-Aug-17,6.12,6.67,5.74,6.49,"20,864,300","361,165,000"
2-Aug-17,6.56,6.69,6.32,6.43,"11,978,000","387,234,000"
3-Aug-17,6.42,7.86,6.17,7.65,"30,278,900","378,741,000"
4-Aug-17,7.68,8.71,7.68,8.22,"31,879,600","452,969,000"
5-Aug-17,8.22,9.52,7.8,9.38,"42,482,900","484,803,000"
6-Aug-17,9.34,10.83,9.08,10.07,"54,977,800","550,855,000"
7-Aug-17,10.03,12.84,9.88,12.65,"95,630,200","591,790,000"
8-Aug-17,12.64,12.74,10.84,11.5,"63,155,600","746,010,000"
9-Aug-17,11.49,12.63,11.07,12.55,"52,016,000","677,866,000"
10-Aug-17,12.55,16.99,12.42,15.77,"133,259,000","740,715,000"
11-Aug-17,15.63,16.36,14.33,14.73,"91,215,900","922,433,000"
12-Aug-17,14.73,15.47,12.85,13.9,"59,321,200","868,962,000"
13-Aug-17,13.92,15.84,12.79,15.17,"75,650,500","821,280,000"
14-Aug-17,15.1,17.16,14.36,15.06,"103,750,000","890,836,000"
15-Aug-17,15.01,15.3,13.83,14.68,"62,353,100","885,415,000"
16-Aug-17,14.67,15.42,14.15,14.35,"59,126,000","865,463,000"
17-Aug-17,14.36,14.37,12.82,13.06,"50,489,100","847,017,000"
18-Aug-17,13.09,13.09,11,11.63,"43,226,400","772,302,000"
19-Aug-17,11.62,12.36,9.69,11.64,"54,327,300","685,316,000"
20-Aug-17,11.54,12.35,10.82,11.79,"40,638,800","680,885,000"
21-Aug-17,11.8,11.87,10.82,11.23,"29,380,800","696,434,000"
22-Aug-17,11.2,11.41,10.17,11.06,"25,086,300","660,585,000"
23-Aug-17,11.05,12.47,11.04,11.9,"36,722,000","651,839,000"
24-Aug-17,11.87,14.13,11.64,13.78,"72,955,500","700,167,000"
25-Aug-17,13.75,13.85,12.85,13.32,"26,327,100","811,035,000"
26-Aug-17,13.26,15.89,12.97,15.41,"88,172,500","782,374,000"
27-Aug-17,15.42,15.86,14.74,15.7,"56,474,400","909,788,000"
28-Aug-17,15.66,16.35,14.86,16.24,"82,850,200","923,722,000"
29-Aug-17,16.28,20.04,16.28,19.15,"216,784,000","960,486,000"
30-Aug-17,19.05,19.05,14.58,16.84,"145,512,000","1,124,200,000"
31-Aug-17,16.72,18.08,16.69,17.3,"76,872,500","986,295,000"
1-Sep-17,17.3,18.47,16.94,18.26,"73,618,500","1,020,980,000"
2-Sep-17,18.26,19.06,15.51,16.39,"123,479,000","1,077,370,000"
3-Sep-17,16.41,16.74,14.19,15.29,"98,105,400","967,971,000"
4-Sep-17,15.29,15.44,10.22,10.98,"161,203,000","902,407,000"
5-Sep-17,11.07,12.07,8.77,11.71,"218,917,000","653,177,000"
6-Sep-17,11.73,12.49,10.34,11.4,"141,347,000","691,921,000"
7-Sep-17,11.4,14.77,10.69,14.74,"195,986,000","672,888,000"
8-Sep-17,14.74,16.07,12.44,13.5,"294,169,000","869,878,000"
9-Sep-17,13.4,13.63,12.46,13.32,"99,008,100","790,322,000"
10-Sep-17,13.27,13.34,11.38,12.78,"172,687,000","783,150,000"
11-Sep-17,12.64,14.79,12.55,14.28,"165,283,000","745,787,000"
12-Sep-17,14.38,15.31,12.86,13.51,"156,187,000","848,364,000"
13-Sep-17,13.45,13.53,11.6,11.94,"185,348,000","793,825,000"
14-Sep-17,11.94,12.18,7.6,7.6,"137,040,000","704,415,000"
15-Sep-17,7.72,9.31,5.91,8.47,"242,984,000","455,212,000"
16-Sep-17,8.49,8.97,7.44,8.25,"97,992,200","500,809,000"
17-Sep-17,8.19,8.79,7.59,8.27,"69,847,200","482,927,000"
18-Sep-17,8.31,10.51,8.31,9.62,"167,586,000","490,417,000"
19-Sep-17,9.65,9.7,8.75,8.91,"66,250,600","569,633,000"
20-Sep-17,8.92,9.05,8.47,8.79,"38,916,900","526,414,000"
21-Sep-17,8.77,8.81,7.34,7.38,"38,239,000","517,612,000"
22-Sep-17,7.34,7.91,7.27,7.68,"42,861,600","433,000,000"
23-Sep-17,7.7,8.21,7.48,8.11,"40,760,800","454,162,000"
24-Sep-17,8.1,8.28,7.79,8.04,"28,266,800","477,945,000"
25-Sep-17,8.03,9.6,8.03,9.36,"82,385,100","473,818,000"
26-Sep-17,9.38,10.3,9.17,9.34,"104,988,000","553,598,000"
27-Sep-17,9.37,9.9,9.35,9.9,"59,847,700","552,811,000"
28-Sep-17,9.95,10.1,9.06,9.93,"95,333,300","586,983,000"
29-Sep-17,9.96,10,9.15,9.77,"79,526,300","587,845,000"
30-Sep-17,9.77,11.65,9.75,11.59,"141,320,000","576,371,000"
1-Oct-17,11.59,12.61,11.58,12.34,"162,762,000","683,566,000"
2-Oct-17,12.36,12.38,11.43,11.88,"69,789,000","729,062,000"
3-Oct-17,11.91,12.12,10.78,12.12,"95,756,400","702,872,000"
