Date,Open,High,Low,Close,Volume,Market Cap
1-Sep-14,2.17,2.28,1.97,2.04,"268,279","6,827,450"
2-Sep-14,2.05,2.07,1.89,1.96,"218,797","6,464,120"
3-Sep-14,1.95,2.09,1.9,2.03,"153,437","6,205,680"
4-Sep-14,2.03,2.16,1.88,2.05,"186,620","6,507,160"
5-Sep-14,2.05,2.11,1.86,1.98,"168,193","6,595,670"
6-Sep-14,1.98,2,1.9,1.95,"120,274","6,411,200"
7-Sep-14,1.94,1.97,1.84,1.88,"151,671","6,324,720"
8-Sep-14,1.88,1.92,1.79,1.87,"158,829","6,166,130"
9-Sep-14,1.88,1.89,1.75,1.77,"129,058","6,200,410"
10-Sep-14,1.77,2.08,1.76,1.97,"280,005","5,876,080"
11-Sep-14,1.97,2.07,1.92,1.94,"173,065","6,583,810"
12-Sep-14,1.94,2,1.82,1.88,"166,282","6,544,780"
13-Sep-14,1.88,1.89,1.79,1.85,"156,820","6,365,210"
14-Sep-14,1.85,1.89,1.79,1.82,"123,269","6,308,010"
15-Sep-14,1.82,1.91,1.81,1.9,"132,403","6,241,990"
16-Sep-14,1.9,1.91,1.83,1.84,"149,855","6,557,510"
17-Sep-14,1.84,1.9,1.65,1.77,"291,633","6,389,740"
18-Sep-14,1.74,1.74,1.5,1.57,"253,082","6,076,160"
19-Sep-14,1.57,1.59,1.38,1.45,"171,739","5,503,840"
20-Sep-14,1.44,1.57,1.17,1.27,"362,626","5,094,260"
21-Sep-14,1.27,1.41,1.17,1.27,"239,591","4,502,750"
22-Sep-14,1.27,1.34,1.21,1.26,"137,822","4,552,650"
23-Sep-14,1.26,1.5,1.23,1.47,"205,229","4,526,380"
24-Sep-14,1.46,1.56,1.45,1.51,"122,748","5,285,770"
25-Sep-14,1.5,1.51,1.39,1.4,"126,179","5,441,180"
26-Sep-14,1.4,1.46,1.32,1.39,"81,632","5,104,450"
27-Sep-14,1.38,1.39,1.28,1.31,"95,657","5,082,540"
28-Sep-14,1.31,1.37,1.21,1.22,"84,413","4,821,140"
29-Sep-14,1.22,1.23,1.14,1.15,"83,902","4,533,030"
30-Sep-14,1.16,1.25,1.14,1.22,"82,094","4,344,950"
1-Oct-14,1.21,1.22,1.17,1.2,"65,140","4,536,570"
2-Oct-14,1.22,1.22,1.18,1.19,"61,824","4,588,330"
3-Oct-14,1.18,1.18,1.07,1.1,"113,844","4,493,740"
4-Oct-14,1.09,1.13,0.966409,0.977628,"65,894","4,166,030"
5-Oct-14,0.977117,1.01,0.786768,0.879503,"86,073","3,745,430"
6-Oct-14,0.878679,0.99653,0.805445,0.979703,"65,377","3,385,660"
7-Oct-14,0.980493,1.01,0.90069,1,"68,252","3,797,610"
8-Oct-14,1,1.11,0.949084,1.09,"116,352","3,906,930"
9-Oct-14,1.09,1.16,1.05,1.11,"66,785","4,255,220"
10-Oct-14,1.1,1.15,1.04,1.14,"121,420","4,343,870"
11-Oct-14,1.14,1.15,1.06,1.08,"81,876","4,499,020"
12-Oct-14,1.08,1.1,1.04,1.09,"58,972","4,280,260"
13-Oct-14,1.08,1.13,1.02,1.1,"92,059","4,324,230"
14-Oct-14,1.1,1.16,1.07,1.07,"63,787","4,406,300"
15-Oct-14,1.08,1.08,0.911003,0.990811,"104,550","4,365,480"
16-Oct-14,0.986954,1.03,0.91834,0.999458,"59,154","3,997,770"
17-Oct-14,0.998718,0.998718,0.918857,0.973198,"63,034","4,064,590"
18-Oct-14,0.973584,1,0.948108,0.96583,"60,842","3,981,500"
19-Oct-14,0.965568,1.01,0.958882,0.994436,"47,858","3,968,000"
20-Oct-14,0.995676,1.01,0.916824,0.950394,"86,281","4,110,980"
21-Oct-14,0.952061,0.979182,0.932976,0.957783,"50,963","3,949,060"
22-Oct-14,0.956909,0.992102,0.942747,0.946716,"63,727","3,987,300"
23-Oct-14,0.942326,0.946193,0.725042,0.865496,"97,124","3,944,870"
24-Oct-14,0.842075,0.859968,0.744815,0.762157,"52,867","3,541,880"
25-Oct-14,0.763826,0.771308,0.671765,0.739802,"54,596","3,227,940"
26-Oct-14,0.74026,0.75317,0.685867,0.694402,"37,577","3,142,310"
27-Oct-14,0.697623,0.774522,0.603494,0.722831,"141,319","2,974,520"
28-Oct-14,0.704975,0.729839,0.604616,0.689257,"82,389","3,016,260"
29-Oct-14,0.687775,0.699246,0.621768,0.63306,"23,967","2,958,330"
30-Oct-14,0.632047,0.664415,0.590307,0.614064,"48,427","2,731,100"
31-Oct-14,0.61369,0.640114,0.598314,0.607218,"37,303","2,663,690"
1-Nov-14,0.607123,0.638227,0.571454,0.585832,"33,872","2,647,220"
2-Nov-14,0.586417,0.586417,0.561821,0.579494,"26,877","2,568,260"
3-Nov-14,0.577925,0.59926,0.551178,0.576323,"40,900","2,541,950"
4-Nov-14,0.575828,0.582737,0.545748,0.547635,"42,253","2,543,340"
5-Nov-14,0.547942,0.584644,0.547942,0.571982,"25,458","2,430,850"
6-Nov-14,0.570834,0.597075,0.556807,0.595903,"28,528","2,540,200"
7-Nov-14,0.590278,0.619485,0.578323,0.616295,"29,987","2,626,730"
8-Nov-14,0.619835,0.658196,0.593668,0.643877,"40,713","2,785,880"
9-Nov-14,0.643598,0.721369,0.634068,0.721369,"44,247","2,903,700"
10-Nov-14,0.71667,0.762476,0.69292,0.735697,"67,836","3,246,790"
11-Nov-14,0.734491,0.746636,0.691961,0.717955,"30,147","3,341,990"
12-Nov-14,0.718542,0.763825,0.695158,0.73232,"75,047","3,282,510"
13-Nov-14,0.735674,0.773504,0.665388,0.70453,"41,143","3,374,860"
14-Nov-14,0.700665,0.701875,0.643252,0.689225,"65,338","3,227,210"
15-Nov-14,0.692307,0.705406,0.625895,0.641145,"31,336","3,202,520"
16-Nov-14,0.638882,0.657677,0.626272,0.654531,"27,107","2,967,190"
17-Nov-14,0.651929,0.676593,0.556251,0.58478,"152,764","3,039,770"
18-Nov-14,0.586133,0.603339,0.526158,0.599073,"49,912","2,744,180"
19-Nov-14,0.596995,0.602582,0.554352,0.559003,"25,761","2,806,170"
20-Nov-14,0.558639,0.569225,0.514469,0.525171,"23,232","2,636,230"
21-Nov-14,0.516995,0.56325,0.500091,0.53249,"34,458","2,449,300"
22-Nov-14,0.533662,0.557867,0.525431,0.534829,"26,877","2,538,420"
23-Nov-14,0.535661,0.542355,0.515386,0.526897,"31,247","2,557,650"
24-Nov-14,0.52605,0.553483,0.525883,0.53174,"29,694","2,521,740"
25-Nov-14,0.531602,0.640426,0.53089,0.595471,"84,303","2,558,050"
26-Nov-14,0.58257,0.624192,0.551515,0.562741,"29,237","2,814,430"
27-Nov-14,0.560613,0.569668,0.553501,0.55754,"10,861","2,718,540"
28-Nov-14,0.557097,0.575006,0.534664,0.564761,"17,670","2,711,830"
29-Nov-14,0.56432,0.586719,0.559993,0.565711,"17,081","2,757,520"
30-Nov-14,0.571386,0.580775,0.562884,0.567552,"14,933","2,795,300"
1-Dec-14,0.567864,0.577934,0.470041,0.4745,"78,718","2,778,070"
2-Dec-14,0.473696,0.552778,0.469477,0.527409,"21,322","2,340,440"
3-Dec-14,0.528122,0.528122,0.48467,0.507566,"26,153","2,619,290"
4-Dec-14,0.508874,0.517186,0.453813,0.456468,"18,052","2,533,220"
5-Dec-14,0.455063,0.480443,0.407362,0.428893,"45,855","2,273,710"
6-Dec-14,0.427467,0.44894,0.422849,0.443703,"18,704","2,143,880"
7-Dec-14,0.443451,0.480663,0.443451,0.470556,"21,888","2,232,200"
8-Dec-14,0.470613,0.497378,0.443479,0.448344,"36,453","2,377,730"
9-Dec-14,0.448309,0.449525,0.38046,0.389608,"28,887","2,267,930"
10-Dec-14,0.391179,0.419919,0.368985,0.389659,"18,125","1,978,920"
11-Dec-14,0.38738,0.407224,0.376755,0.398488,"22,967","1,959,700"
12-Dec-14,0.393799,0.397863,0.372755,0.375733,"16,404","1,992,170"
13-Dec-14,0.375526,0.384706,0.368599,0.375961,"17,428","1,899,730"
14-Dec-14,0.375254,0.411324,0.370846,0.383506,"13,827","1,898,350"
15-Dec-14,0.386838,0.406343,0.377044,0.382897,"23,998","1,956,960"
16-Dec-14,0.383263,0.391983,0.334445,0.337857,"41,022","1,938,870"
17-Dec-14,0.347026,0.349178,0.299859,0.338319,"33,392","1,755,550"
18-Dec-14,0.338177,0.35262,0.304904,0.316383,"17,760","1,710,790"
19-Dec-14,0.316167,0.344685,0.304235,0.319859,"16,495","1,599,440"
20-Dec-14,0.319682,0.341609,0.312549,0.339099,"12,708","1,684,180"
21-Dec-14,0.338958,0.356308,0.320784,0.343806,"24,432","1,791,620"
22-Dec-14,0.343896,0.361704,0.330488,0.344799,"19,493","1,823,950"
23-Dec-14,0.345175,0.381363,0.334889,0.381093,"25,039","1,836,840"
24-Dec-14,0.383242,0.458137,0.378322,0.425367,"64,963","2,046,480"
25-Dec-14,0.422909,0.455604,0.399465,0.452427,"53,937","2,265,570"
26-Dec-14,0.456171,0.458636,0.428161,0.4337,"35,090","2,451,960"
27-Dec-14,0.432913,0.537681,0.4099,0.510573,"98,086","2,330,360"
28-Dec-14,0.509646,0.611029,0.482193,0.563872,"117,333","2,757,730"
29-Dec-14,0.564681,0.572393,0.487799,0.487799,"72,362","3,065,720"
30-Dec-14,0.490338,0.530357,0.456339,0.489046,"57,426","2,670,650"
31-Dec-14,0.486608,0.488417,0.424435,0.43466,"37,598","2,659,040"
1-Jan-15,0.436241,0.4673,0.419361,0.46576,"25,000","2,391,490"
2-Jan-15,0.473272,0.488038,0.434144,0.459137,"34,884","2,602,560"
3-Jan-15,0.459173,0.490255,0.451601,0.461172,"42,366","2,525,370"
4-Jan-15,0.466618,0.46779,0.398095,0.417234,"29,438","2,582,190"
5-Jan-15,0.411376,0.447289,0.393024,0.421412,"35,008","2,283,900"
6-Jan-15,0.42162,0.477287,0.409644,0.461609,"34,747","2,348,070"
7-Jan-15,0.461614,0.477443,0.446402,0.463607,"21,150","2,578,210"
8-Jan-15,0.472087,0.472087,0.429126,0.429175,"18,235","2,645,040"
9-Jan-15,0.428426,0.441486,0.413262,0.431801,"15,357","2,407,840"
10-Jan-15,0.425966,0.430232,0.370869,0.419216,"23,213","2,400,600"
11-Jan-15,0.418943,0.419528,0.372444,0.378748,"12,932","2,369,310"
12-Jan-15,0.378873,0.385037,0.360253,0.364316,"12,038","2,149,210"
13-Jan-15,0.363763,0.365199,0.297354,0.309479,"15,632","2,069,830"
14-Jan-15,0.300409,0.304722,0.212967,0.223522,"20,845","1,714,500"
15-Jan-15,0.220121,0.273713,0.220121,0.261714,"14,019","1,260,140"
16-Jan-15,0.260538,0.282141,0.247618,0.278449,"14,483","1,496,130"
17-Jan-15,0.282024,0.284548,0.236521,0.248057,"12,834","1,624,370"
18-Jan-15,0.24873,0.269781,0.232751,0.258656,"11,861","1,436,750"
19-Jan-15,0.255703,0.26484,0.237711,0.254181,"17,060","1,481,490"
20-Jan-15,0.253765,0.254656,0.230319,0.236223,"8,074","1,474,700"
21-Jan-15,0.240656,0.262472,0.232988,0.261268,"10,021","1,402,630"
22-Jan-15,0.261508,0.287439,0.257221,0.273442,"15,643","1,528,690"
23-Jan-15,0.273993,0.289574,0.255464,0.283141,"12,269","1,606,240"
24-Jan-15,0.279997,0.306491,0.266452,0.298369,"16,130","1,646,270"
25-Jan-15,0.297115,0.33284,0.295258,0.310227,"24,533","1,752,130"
26-Jan-15,0.315818,0.362985,0.299823,0.317078,"29,144","1,867,840"
27-Jan-15,0.31654,0.330593,0.288746,0.320371,"17,844","1,877,370"
28-Jan-15,0.319018,0.330095,0.276252,0.290979,"16,093","1,897,440"
29-Jan-15,0.290276,0.318331,0.280945,0.309911,"27,625","1,731,140"
30-Jan-15,0.306139,0.321144,0.286755,0.294018,"21,911","1,831,440"
31-Jan-15,0.294042,0.302376,0.279501,0.284363,"10,211","1,764,140"
1-Feb-15,0.28361,0.311151,0.272703,0.299954,"17,051","1,706,270"
2-Feb-15,0.30081,0.305869,0.283944,0.301242,"16,725","1,814,850"
3-Feb-15,0.300962,0.307398,0.275777,0.288734,"11,397","1,820,860"
4-Feb-15,0.289054,0.296241,0.265131,0.289486,"19,736","1,753,690"
5-Feb-15,0.289486,0.298088,0.266988,0.272273,"13,746","1,761,170"
6-Feb-15,0.272327,0.281941,0.262469,0.270772,"14,473","1,661,450"
7-Feb-15,0.270831,0.284338,0.264148,0.275702,"12,075","1,656,860"
8-Feb-15,0.275459,0.279798,0.255687,0.265034,"11,615","1,689,980"
9-Feb-15,0.258768,0.265256,0.24736,0.251738,"12,603","1,591,870"
10-Feb-15,0.252897,0.254932,0.237397,0.244719,"14,973","1,559,910"
11-Feb-15,0.244507,0.251757,0.228287,0.231497,"23,085","1,512,250"
12-Feb-15,0.234869,0.255847,0.224266,0.246741,"25,486","1,456,630"
13-Feb-15,0.250009,0.264404,0.237559,0.255641,"12,966","1,554,650"
14-Feb-15,0.255242,0.28216,0.252122,0.280322,"19,546","1,591,440"
15-Feb-15,0.279862,0.28085,0.242444,0.25138,"13,141","1,749,650"
16-Feb-15,0.252583,0.256815,0.241612,0.251039,"8,801","1,583,380"
17-Feb-15,0.251008,0.259335,0.245205,0.253231,"16,775","1,577,450"
18-Feb-15,0.253632,0.25574,0.232431,0.248507,"33,558","1,598,190"
19-Feb-15,0.249056,0.302804,0.245411,0.282791,"35,329","1,573,510"
20-Feb-15,0.284644,0.30734,0.276358,0.305673,"23,536","1,803,180"
21-Feb-15,0.305391,0.317549,0.294589,0.302557,"14,275","1,939,520"
22-Feb-15,0.30275,0.313139,0.262125,0.313139,"28,371","1,927,720"
23-Feb-15,0.314207,0.355874,0.301992,0.337887,"82,507","2,005,950"
24-Feb-15,0.384864,0.394168,0.33761,0.340267,"77,991","2,463,620"
25-Feb-15,0.335048,0.371745,0.321195,0.365243,"33,340","2,150,140"
26-Feb-15,0.365299,0.371073,0.340683,0.357721,"31,163","2,350,210"
27-Feb-15,0.357521,0.398922,0.354788,0.381008,"36,994","2,305,920"
28-Feb-15,0.385549,0.437406,0.379742,0.427227,"68,062","2,492,860"
1-Mar-15,0.427313,0.428362,0.397172,0.426028,"23,255","2,769,930"
2-Mar-15,0.425727,0.431746,0.384157,0.428434,"67,915","2,766,530"
3-Mar-15,0.428695,0.428695,0.389474,0.415078,"23,029","2,792,970"
4-Mar-15,0.415367,0.423196,0.390815,0.413151,"21,345","2,713,080"
5-Mar-15,0.413275,0.479477,0.408101,0.469626,"45,238","2,705,880"
6-Mar-15,0.472445,0.519687,0.452861,0.486039,"77,668","3,100,550"
7-Mar-15,0.486154,0.498645,0.454861,0.457321,"25,259","3,198,930"
8-Mar-15,0.46557,0.503778,0.452096,0.484062,"39,107","3,071,180"
9-Mar-15,0.489531,0.677262,0.464207,0.63489,"110,877","3,236,970"
10-Mar-15,0.648228,0.829071,0.583301,0.791843,"182,299","4,296,870"
11-Mar-15,0.792159,0.804778,0.65661,0.715782,"95,830","5,263,560"
12-Mar-15,0.71549,0.71549,0.649881,0.684608,"62,621","4,766,020"
13-Mar-15,0.678898,0.687685,0.632975,0.644822,"56,953","4,533,130"
14-Mar-15,0.633491,0.724987,0.588473,0.676167,"83,441","4,240,350"
15-Mar-15,0.674561,0.792409,0.668614,0.69425,"70,322","4,525,900"
16-Mar-15,0.695199,0.850915,0.687812,0.805943,"110,309","4,675,430"
17-Mar-15,0.806746,0.82073,0.740693,0.752221,"61,111","5,438,720"
18-Mar-15,0.752673,0.752673,0.61634,0.638029,"51,858","5,086,120"
19-Mar-15,0.646906,0.686367,0.613131,0.677382,"52,047","4,381,670"
20-Mar-15,0.667179,0.681503,0.615417,0.633158,"28,023","4,529,630"
21-Mar-15,0.642876,0.746377,0.628618,0.743222,"61,605","4,374,530"
22-Mar-15,0.743241,0.806098,0.730675,0.777347,"108,985","5,069,650"
23-Mar-15,0.775314,0.785542,0.739098,0.766353,"45,634","5,300,020"
24-Mar-15,0.766937,0.777265,0.677083,0.711852,"52,144","5,255,200"
25-Mar-15,0.706427,0.777912,0.665812,0.767497,"98,536","4,851,810"
26-Mar-15,0.767811,0.778786,0.737119,0.746328,"44,427","5,285,540"
27-Mar-15,0.744401,0.7991,0.733024,0.777714,"42,036","5,136,280"
28-Mar-15,0.779336,0.852626,0.765332,0.795417,"74,210","5,389,510"
29-Mar-15,0.806605,0.817701,0.701294,0.712153,"58,609","5,590,830"
30-Mar-15,0.718821,0.890235,0.71482,0.853188,"108,069","4,993,790"
31-Mar-15,0.870559,1.02,0.848876,0.907059,"216,122","6,061,480"
1-Apr-15,0.907474,1.05,0.907474,1.01,"119,203","6,333,310"
2-Apr-15,1.01,1.03,0.918268,0.96926,"88,831","7,040,630"
3-Apr-15,0.977708,1.02,0.878714,0.952245,"139,293","6,853,850"
4-Apr-15,0.940243,0.991304,0.714985,0.85929,"128,977","6,606,150"
5-Apr-15,0.857369,0.919018,0.72706,0.883731,"143,439","6,037,240"
6-Apr-15,0.877685,0.914227,0.762972,0.789463,"38,051","6,193,760"
7-Apr-15,0.788578,0.833302,0.715785,0.833302,"95,347","5,576,860"
8-Apr-15,0.818747,0.843535,0.724638,0.755192,"33,421","5,803,160"
9-Apr-15,0.755325,0.762909,0.699283,0.758207,"24,374","5,365,370"
10-Apr-15,0.759481,0.86414,0.724072,0.800381,"67,091","5,406,330"
11-Apr-15,0.804529,0.855407,0.785581,0.827207,"45,289","5,739,570"
12-Apr-15,0.826843,0.831293,0.795958,0.800135,"22,665","5,911,570"
13-Apr-15,0.800405,0.801073,0.675923,0.691741,"66,159","5,735,080"
14-Apr-15,0.697815,0.700495,0.643041,0.656934,"37,452","5,010,540"
15-Apr-15,0.65659,0.690585,0.651108,0.673307,"21,974","4,724,530"
16-Apr-15,0.673035,0.687646,0.652904,0.678599,"42,962","4,853,110"
17-Apr-15,0.678462,0.684367,0.631058,0.658304,"27,205","4,903,060"
18-Apr-15,0.658119,0.720373,0.654586,0.694249,"39,375","4,765,990"
19-Apr-15,0.69231,0.696105,0.662209,0.662209,"15,323","5,023,780"
20-Apr-15,0.662429,0.68435,0.649855,0.678942,"28,005","4,816,330"
21-Apr-15,0.68176,0.68176,0.583367,0.632725,"101,360","4,968,090"
22-Apr-15,0.631823,0.633604,0.575792,0.576331,"29,956","4,614,040"
23-Apr-15,0.57687,0.614022,0.556235,0.603233,"45,474","4,221,300"
24-Apr-15,0.596757,0.60509,0.56803,0.569937,"18,883","4,375,970"
25-Apr-15,0.572382,0.585438,0.514305,0.56474,"77,248","4,205,970"
26-Apr-15,0.563681,0.567488,0.531613,0.556385,"19,954","4,150,550"
27-Apr-15,0.556476,0.573146,0.529841,0.566088,"26,268","4,105,850"
28-Apr-15,0.566098,0.572987,0.445988,0.47931,"97,890","4,185,340"
29-Apr-15,0.484513,0.502058,0.447521,0.491526,"29,029","3,589,430"
30-Apr-15,0.49244,0.52662,0.462531,0.501179,"29,589","3,655,310"
1-May-15,0.502925,0.52752,0.492795,0.499998,"13,570","3,734,140"
2-May-15,0.500167,0.509485,0.484577,0.497577,"12,363","3,713,670"
3-May-15,0.495055,0.513322,0.491903,0.499079,"13,646","3,675,710"
4-May-15,0.498803,0.503922,0.467321,0.467889,"19,414","3,703,540"
5-May-15,0.468268,0.482659,0.447593,0.471166,"22,379","3,476,820"
6-May-15,0.471263,0.480915,0.445022,0.458257,"29,928","3,499,060"
7-May-15,0.458921,0.486493,0.455222,0.473934,"29,403","3,407,420"
8-May-15,0.474257,0.499916,0.471741,0.490568,"13,967","3,521,290"
9-May-15,0.4911,0.537699,0.479652,0.513693,"33,579","3,711,700"
10-May-15,0.51507,0.574016,0.498172,0.565103,"25,842","3,900,430"
11-May-15,0.561128,0.56721,0.495461,0.511342,"40,270","4,257,390"
12-May-15,0.513022,0.515426,0.477435,0.477612,"27,612","3,900,190"
13-May-15,0.476743,0.523206,0.475371,0.483207,"22,340","3,631,200"
14-May-15,0.4829,0.511704,0.475443,0.495548,"24,386","3,685,290"
15-May-15,0.495878,0.569368,0.495756,0.544965,"36,937","3,791,680"
16-May-15,0.546561,0.623946,0.534678,0.595673,"48,492","4,187,560"
17-May-15,0.597889,0.624824,0.546362,0.557216,"38,552","4,589,620"
18-May-15,0.558933,0.597701,0.517159,0.535773,"66,440","4,298,940"
19-May-15,0.534982,0.550374,0.495834,0.51466,"64,157","4,122,390"
20-May-15,0.51494,0.552889,0.492917,0.492917,"62,290","3,975,640"
21-May-15,0.512711,0.535783,0.440916,0.462956,"110,387","3,965,800"
